類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,CMA00237,崇文里,臺南市東區崇文里1鄰崇德十五街68號,"22.970023,120.22957",1,32.0,第一分局,
一般住宅,CMA00238,崇文里,臺南市東區崇文里1鄰崇德十五街66號,"22.970023,120.229533",1,32.0,第一分局,
一般住宅,CMA00239,崇成里,臺南市東區崇成里13鄰崇德路590號,"22.971402,120.227329",1,30.0,第一分局,
一般住宅,CMA00240,崇成里,臺南市東區崇成里13鄰崇德路588號,"22.971442,120.227329",1,36.0,第一分局,
一般住宅,CMA00241,崇成里,臺南市東區崇成里13鄰崇德路582號,"22.971564,120.227333",1,36.0,第一分局,
一般住宅,CMA00242,崇德里,臺南市東區崇德里10鄰崇德八街46巷12號,"22.973396,120.228877",1,173.0,第一分局,
一般住宅,CMA00243,崇德里,臺南市東區崇德里10鄰崇德八街30號,"22.973979,120.228213",1,11.0,第一分局,
一般住宅,CMA00244,崇德里,臺南市東區崇德里10鄰崇德八街34號,"22.973980,120.228298",1,11.0,第一分局,
一般住宅,CMA00245,崇德里,臺南市東區崇德里10鄰崇德八街36號,"22.973959,120.22834",1,11.0,第一分局,
一般住宅,CMA00246,崇德里,臺南市東區崇德里10鄰崇德八街38號,"22.973979,120.22838",1,11.0,第一分局,
一般住宅,CMA00249,崇成里,臺南市東區崇成里15鄰崇明路553號,"22.971215,120.225835",1,16.0,第一分局,
一般住宅,CMA00250,崇德里,臺南市東區崇德里3鄰崇德路457號,"22.975173,120.226119",1,34.0,第一分局,
一般住宅,CMA00251,崇德里,臺南市東區崇德里20鄰崇明十四街81號,"22.974430,120.226113",1,14.0,第一分局,
一般住宅,CMA00252,崇德里,臺南市東區崇德里20鄰崇明十四街83號,"22.974460,120.226136",1,14.0,第一分局,
一般住宅,CMA00253,崇德里,臺南市東區崇德里21鄰崇德路446號,"22.974744,120.226209",1,38.0,第一分局,
一般住宅,CMA00254,崇德里,臺南市東區崇德里21鄰崇德路442號之1,"22.974769,120.22617",1,38.0,第一分局,
一般住宅,CMA00255,崇德里,臺南市東區崇德里21鄰崇德路442號,"22.974798,120.226134",1,37.0,第一分局,
一般住宅,CMA00256,崇德里,臺南市東區崇德里4鄰崇德五街65號,"22.976742,120.22694",1,21.0,第一分局,
一般住宅,CMA00258,崇文里,臺南市東區崇文里3鄰崇德十六街3號,"22.969795,120.227846",1,22.0,第一分局,
一般住宅,CMA00259,崇德里,臺南市東區崇德里24鄰崇德路550巷46號,"22.972733,120.225947",1,55.0,第一分局,
一般住宅,CMA00260,崇善里,臺南市東區崇善里4鄰崇善二街13號,"22.977951,120.228541",1,61.0,第一分局,
一般住宅,CMA00261,崇文里,臺南市東區崇文里27鄰崇德二十三街83號,"22.966421,120.229823",1,36.0,第一分局,
一般住宅,CMA00262,崇文里,臺南市東區崇文里27鄰崇德二十三街79號,"22.966421,120.229712",1,36.0,第一分局,
公有,CMA00263,德高里,臺南市東區德高里15鄰崇善路1155號,"22.962726,120.235989",1,144.0,第一分局,
公有,CMA00264,德高里,臺南市東區德高里15鄰崇善路1155號,"22.962726,120.235989",1,364.0,第一分局,
供公眾使用,CMA00265,和平里,臺南市東區和平里1鄰仁和路11號之1,"22.979416,120.230424",1,138.0,第一分局,
一般住宅,CMA00266,和平里,臺南市東區和平里11鄰仁和路95號,"22.972249,120.236213",1,88.0,第一分局,
一般住宅,CMA00267,仁和里,臺南市東區仁和里7鄰仁和路121號,"22.969991,120.234058",1,63.0,第一分局,
一般住宅,CMA00268,崇善里,臺南市東區崇善里12鄰崇善九街43號,"22.971812,120.231261",1,54.0,第一分局,
一般住宅,CMA00269,崇德里,臺南市東區崇德里11鄰崇德十街35號,"22.973210,120.228613",1,75.0,第一分局,
一般住宅,CMA00270,崇德里,臺南市東區崇德里4鄰崇德五街50號,"22.97627,120.226808",1,36.0,第一分局,
供公眾使用,CMA00271,崇明里,臺南市東區崇明里1鄰中華東路三段551號,"22.972373,120.215513",1,45.0,第一分局,
一般住宅,CMA00275,崇德里,臺南市東區崇德里4鄰崇德五街52號,"22.976303,120.226834",1,35.0,第一分局,
一般住宅,CMA00276,崇德里,臺南市東區崇德里3鄰崇德路459號,"22.975180,120.226195",1,34.0,第一分局,
供公眾使用,CMA00277,崇明里,臺南市東區崇明里12鄰大同路二段615號,"22.967839,120.21605",2,1280.0,第一分局,
一般住宅,CMA00278,崇文里,臺南市東區崇文里6鄰崇德十七街109號,"22.969363,120.230041",1,38.0,第一分局,
一般住宅,CMA00279,崇文里,臺南市東區崇文里6鄰崇德十七街111號,"22.969373,120.230082",1,38.0,第一分局,
一般住宅,CMA00280,崇文里,臺南市東區崇文里34鄰生產路335號之2,"22.965709,120.230481",1,34.0,第一分局,
一般住宅,CMA00281,崇德里,臺南市東區崇德里11鄰崇德十街40號,"22.972971,120.228678",1,106.0,第一分局,
一般住宅,CMA00282,崇文里,臺南市東區崇文里27鄰崇德二十三街87號,"22.966421,120.229945",1,106.0,第一分局,
一般住宅,CMA00285,崇善里,臺南市東區崇善里17鄰崇善路731號,"22.969006,120.231189",1,37.0,第一分局,
一般住宅,CMA00286,崇善里,臺南市東區崇善里4鄰崇善路301號,"22.977609,120.227442",1,269.0,第一分局,
一般住宅,CMA00287,仁和里,臺南市東區仁和里1鄰仁和路105號之6,"22.971530,120.23302",1,111.0,第一分局,
一般住宅,CMA00288,東智里,臺南市東區東智里10鄰長東街100號,"22.962606,120.229634",1,47.0,第一分局,
一般住宅,CMA00289,崇文里,臺南市東區崇文里13鄰崇德十九街29號,"22.968309,120.228658",1,207.0,第一分局,
一般住宅,CMA00290,崇文里,臺南市東區崇文里13鄰崇德十九街19號,"22.96837,120.22836",1,115.0,第一分局,
一般住宅,CMA00291,崇文里,臺南市東區崇文里21鄰崇德二十一街67號,"22.967337,120.229523",1,186.0,第一分局,
一般住宅,CMA00292,和平里,臺南市東區和平里4鄰東門路三段252號,"22.976375,120.235533",1,54.0,第一分局,
一般住宅,CMA00293,崇成里,臺南市東區崇成里3鄰崇德十二街68號,"22.971568,120.228978",1,333.0,第一分局,
一般住宅,CMA00294,崇文里,臺南市東區崇文里9鄰崇德十八街113號,"22.968924,120.230079",1,267.0,第一分局,
一般住宅,CMA00295,崇文里,臺南市東區崇文里31鄰生產路383號,"22.966545,120.231773",1,171.0,第一分局,
一般住宅,CMA00296,崇成里,臺南市東區崇成里17鄰崇德路672號,"22.967624,120.227373",1,487.0,第一分局,
公有,CMA00297,崇明里,臺南市東區崇明里16鄰崇明路700號,"22.969815,120.225002",2,1385.0,第一分局,
一般住宅,CMA00298,崇德里,臺南市東區崇德里12鄰崇德十一街50號,"22.972480,120.228738",1,18.0,第一分局,
一般住宅,CMA00299,崇善里,臺南市東區崇善里6鄰崇善六街55號,"22.973569,120.23106",1,65.0,第一分局,
一般住宅,CMA00300,德高里,臺南市東區德高里13鄰城東街37號,"22.965885,120.234564",1,195.0,第一分局,
一般住宅,CMA00301,忠孝里,臺南市東區忠孝里21鄰崇明四街48號,"22.980252,120.216792",1,185.0,第一分局,
一般住宅,CMA00302,崇德里,臺南市東區崇德里11鄰崇德十一街47號,"22.972771,120.22886",1,398.0,第一分局,
一般住宅,CMA00303,崇成里,臺南市東區崇成里8鄰崇德十二街70號,"22.971563,120.229065",1,473.0,第一分局,
一般住宅,CMA00304,崇成里,臺南市東區崇成里8鄰崇德十三街21號,"22.971215,120.228241",1,165.0,第一分局,
一般住宅,CMA00305,崇德里,臺南市東區崇德里12鄰崇德十一街30號,"22.972473,120.228253",1,78.0,第一分局,
一般住宅,CMA00306,崇德里,臺南市東區崇德里10鄰崇德八街29號,"22.974160,120.228416",1,128.0,第一分局,
一般住宅,CMA00307,崇成里,臺南市東區崇成里7鄰崇道路140號,"22.972034,120.229487",1,100.0,第一分局,
一般住宅,CMA00308,崇明里,臺南市東區崇明里3鄰大同路二段403巷12號,"22.971546,120.215746",1,87.0,第一分局,
一般住宅,CMA00310,崇文里,臺南市東區崇文里16鄰崇德十九街56號,"22.968136,120.229114",1,131.0,第一分局,
一般住宅,CMA00311,崇成里,臺南市東區崇成里4鄰崇明路595號,"22.967421,120.225893",1,368.0,第一分局,
一般住宅,CMA00312,崇文里,臺南市東區崇文里10鄰崇德十八街12號,"22.968627,120.228115",1,206.0,第一分局,
一般住宅,CMA00313,崇文里,臺南市東區崇文里1鄰崇德十五街78號,"22.970096,120.229788",1,102.0,第一分局,
一般住宅,CMA00314,崇德里,臺南市東區崇德里2鄰崇德七街20巷28號,"22.97485,120.228235",1,510.0,第一分局,
一般住宅,CMA00315,崇德里,臺南市東區崇德里12鄰崇德十一街52號,"22.972483,120.228787",1,102.0,第一分局,
一般住宅,CMA00316,崇善里,臺南市東區崇善里21鄰崇善十一街30號之1,"22.970264,120.231745",1,78.0,第一分局,
一般住宅,CMA00318,大智里,臺南市東區大智里29鄰德東街252號,"22.961687,120.234114",1,623.0,第一分局,
一般住宅,CMA00320,崇成里,臺南市東區崇成里7鄰崇道路140號,"22.972034,120.229487",1,156.0,第一分局,
一般住宅,CMA00322,和平里,臺南市東區和平里4鄰自由路二段176號,"22.973953,120.237568",1,138.0,第一分局,
一般住宅,CMA00324,崇文里,臺南市東區崇文里1鄰崇德十五街48號,"22.970058,120.229193",1,265.0,第一分局,
一般住宅,CMA00325,崇成里,臺南市東區崇成里15鄰崇明路585號,"22.970286,120.225840",1,127.0,第一分局,
一般住宅,CMA00326,崇文里,臺南市東區崇文里18鄰崇德二十街79號,"22.9678,120.229844",1,146.0,第一分局,
一般住宅,CMA00327,和平里,臺南市東區和平里18鄰仁和路79號,"22.973392,120.231983",1,441.0,第一分局,
一般住宅,CMA00328,崇文里,臺南市東區崇文里20鄰崇德二十街68號,"22.967666,120.229504",1,295.0,第一分局,
一般住宅,CMA00329,崇文里,臺南市東區崇文里4鄰崇德十六街28號,"22.969483,120.228521",1,100.0,第一分局,
一般住宅,CMA00330,崇文里,臺南市東區崇文里13鄰崇德十九街9號,"22.968292,120.228057",1,177.0,第一分局,
一般住宅,CMA00331,崇明里,臺南市東區崇明里18鄰中華東路三段357巷69號,"22.973255,120.2238",1,165.0,第一分局,
一般住宅,CMA00332,崇善里,臺南市東區崇善里17鄰崇善路811號,"22.967682,120.231848",1,213.0,第一分局,
一般住宅,CMA00333,德高里,臺南市東區德高里11鄰德高街76號,"22.966761,120.234364",1,345.0,第一分局,
一般住宅,CMA00334,崇文里,臺南市東區崇文里3鄰崇德十七街71號,"22.969334,120.229242",1,517.0,第一分局,
一般住宅,CMA00335,崇德里,臺南市東區崇德里2鄰崇德七街20巷12號,"22.974722,120.227819",1,354.0,第一分局,
一般住宅,CMA00336,崇文里,臺南市東區崇文里15鄰崇德十九街20號,"22.968011,120.228414",1,394.0,第一分局,
一般住宅,CMA00337,崇德里,臺南市東區崇德里5鄰崇德路417號,"22.975601,120.225477",1,533.0,第一分局,
一般住宅,CMA00338,崇明里,臺南市東區崇明里1鄰中華東路三段541號,"22.972366,120.2158",1,221.0,第一分局,
一般住宅,CMA00339,崇文里,臺南市東區崇文里8鄰崇德十八街104號,"22.968692,120.230357",1,333.0,第一分局,
一般住宅,CMA00340,崇德里,臺南市東區崇德里14鄰崇明路445號,"22.973286,120.224464",1,276.0,第一分局,
一般住宅,CMA00341,崇成里,臺南市東區崇成里12鄰崇明十五街34號,"22.971551,120.226733",1,438.0,第一分局,
一般住宅,CMA00342,崇善里,臺南市東區崇善里7鄰崇善十二街6巷15弄6號,"22.968902,120.232123",1,359.0,第一分局,
一般住宅,CMA00343,崇善里,臺南市東區崇善里19鄰崇善東路73號,"22.969073,120.233453",1,170.0,第一分局,
一般住宅,CMA00344,仁和里,臺南市東區仁和里10鄰仁和路139巷11號,"22.969449,120.235395",1,685.0,第一分局,
一般住宅,CMA00345,崇德里,臺南市東區崇德里14鄰崇明路473號,"22.972854,120.224992",2,395.0,第一分局,
一般住宅,CMA00346,崇文里,臺南市東區崇文里11鄰崇德十九街57號,"22.968297,120.229549",1,497.0,第一分局,
一般住宅,CMA00347,崇善里,臺南市東區崇善里6鄰崇善路545號,"22.97335,120.229618",1、2,978.0,第一分局,
一般住宅,CMA00348,德高里,臺南市東區德高里3鄰崇善路847號,"22.966745,120.232659",1,441.0,第一分局,
一般住宅,CMA00349,大智里,臺南市東區大智里17鄰德東街151巷37弄1號,"22.962693,120.231219",1,359.0,第一分局,
一般住宅,CMA00350,崇成里,臺南市東區崇成里18鄰崇明十九街2號,"22.969531,120.226057",1,76.0,第一分局,
一般住宅,CMA00351,崇成里,臺南市東區崇成里18鄰崇明十九街4號,"22.969535,120.226147",1,76.0,第一分局,
公有,CMA00352,德高里,臺南市東區德高里15鄰崇善路1155號,"22.962726,120.235989",1,1577.0,第一分局,
一般住宅,CMA00353,崇文里,臺南市東區崇文里10鄰崇德十八街36號,"22.968668,120.228607",1,348.0,第一分局,
一般住宅,CMA00354,崇明里,臺南市東區崇明里12鄰大同路二段603號,"22.968188,120.21596",1、2,963.0,第一分局,
一般住宅,CMA00355,崇善里,臺南市東區崇善里5鄰崇善五街2號,"22.973395,120.229716",2,1057.0,第一分局,
一般住宅,CMA00356,大智里,臺南市東區大智里16鄰德東街151巷71號,"22.963574,120.231341",1,270.0,第一分局,
一般住宅,CMA00357,崇善里,臺南市東區崇善里23鄰崇善十二街41號,"22.969556,120.232122",1,622.0,第一分局,
一般住宅,CMA00358,崇善里,臺南市東區崇善里17鄰崇善路763號,"22.968,120.231606",1,459.0,第一分局,
公有,CMA00359,崇成里,臺南市東區崇成里18鄰崇德路670號,"22.968533,120.226743",1,4527.0,第一分局,
一般住宅,CMA00361,崇文里,臺南市東區崇文里18鄰崇德二十街63號,"22.967806,120.229355",1,455.0,第一分局,
一般住宅,CMA00362,崇德里,臺南市東區崇德里16鄰崇道路19巷8號,"22.972504,120.226012",2,625.0,第一分局,
一般住宅,CMA00363,大智里,臺南市東區大智里17鄰德東街151巷37弄9號,"22.96284,120.230977",1,268.0,第一分局,
一般住宅,CMA00364,和平里,臺南市東區和平里4鄰自由路二段175巷38弄12號,"22.974544,120.236712",1,546.0,第一分局,
一般住宅,CMA00365,大智里,臺南市東區大智里30鄰德東街151巷37弄16號,"22.963408,120.230948",1,538.0,第一分局,
一般住宅,CMA00366,仁和里,臺南市東區仁和里16鄰利東街30號,"22.969467,120.235732",1,580.0,第一分局,
一般住宅,CMA00368,大智里,臺南市東區大智里20鄰崇善十五街12號,"22.964559,120.233486",1,99.0,第一分局,
一般住宅,CMA00369,崇德里,臺南市東區崇德里9鄰崇善路476號,"22.972712,120.229528",1,328.0,第一分局,
一般住宅,CMA00370,崇善里,臺南市東區崇善里11鄰崇善八街60號,"22.972346,120.231554",1,906.0,第一分局,
公有,CMA00371,大學里,臺南市東區大學里11鄰大學路1號,"22.994668,120.220412",1,216.0,第一分局,
公有,CMA00372,大學里,臺南市東區大學里11鄰大學路1號,"22.996566,120.218571",1,1290.0,第一分局,
公有,CMA00373,大學里,臺南市東區大學里11鄰大學路1號,"23.000011,120.220789",1,1170.0,第一分局,
一般住宅,CMA00374,大學里,臺南市東區大學里11鄰大學路12巷6號之2,"22.995439,120.220189",1,520.0,第一分局,
公有,CMA00375,大學里,臺南市東區大學里11鄰大學路1號,"22.993787,120.219046",1,1528.0,第一分局,
公有,CMA00376,大學里,臺南市東區大學里11鄰大學路1號,"22.994703,120.220412",1,216.0,第一分局,
公有,CMA00377,大學里,臺南市東區大學里11鄰大學路1號,"22.996331,120.219539",1,1375.0,第一分局,
公有,CMA00378,大學里,臺南市東區大學里11鄰大學路1號,"22.993400,120.220684",1,419.0,第一分局,
公有,CMA00379,大學里,臺南市東區大學里11鄰大學路1號,"22.996991,120.218414",1,1661.0,第一分局,
公有,CMA00380,大學里,臺南市東區大學里11鄰大學路1號,"23.000727,120.21517",1,1509.0,第一分局,
一般住宅,CMA00381,崇信里,臺南市東區崇信里10鄰崇信街100號,"22.980477,120.226977",1,825.0,第一分局,
公有,CMA00382,大學里,臺南市東區大學里15鄰大學路8號,"22.996003,120.220153",1,444.0,第一分局,
公有,CMA00383,大學里,臺南市東區大學里11鄰大學路1號,"23.003088,120.216798",1,799.0,第一分局,
公有,CMA00384,大學里,臺南市東區大學里11鄰大學路1號,"23.000302,120.214524",1,875.0,第一分局,
公有,CMA00386,大學里,臺南市東區大學里11鄰大學路1號,"22.996331,120.219539",1,1268.0,第一分局,
一般住宅,CMA00388,大學里,臺南市東區大學里15鄰大學路16號,"22.995916,120.220742",1,79.0,第一分局,
供公眾使用,CMA00390,大學里,臺南市東區大學里8鄰小東路82號,"22.999858,120.225812",1,708.0,第一分局,
一般住宅,CMA00391,大學里,臺南市東區大學里12鄰長榮路三段21號,"22.993312,120.221523",1,91.0,第一分局,
公有,CMA00392,大學里,臺南市東區大學里11鄰大學路1號,"22.998916,120.21455",1,1112.0,第一分局,
一般住宅,CMA00393,大學里,臺南市東區大學里12鄰大學路22巷25號,"22.994893,120.221429",1,229.0,第一分局,
公有,CMA00394,大學里,臺南市東區大學里11鄰大學路1號,"22.996276,120.223513",1,629.0,第一分局,
公有,CMA00395,大學里,臺南市東區大學里11鄰大學路1號,"22.997923,120.218504",1,669.0,第一分局,
一般住宅,CMA00396,大學里,臺南市東區大學里13鄰大學路18巷15號,"22.994928,120.220993",1,143.0,第一分局,
公有,CMA00397,大學里,臺南市東區大學里11鄰大學路1號,"22.996331,120.219539",1,453.0,第一分局,
一般住宅,CMA00398,大學里,臺南市東區大學里11鄰大學路12巷8號,"22.995162,120.220178",1,154.0,第一分局,
一般住宅,CMA00399,大學里,臺南市東區大學里10鄰東寧路25號,"22.992398,120.22055",1,86.0,第一分局,
公有,CMA00400,大學里,臺南市東區大學里11鄰大學路1號,"22.994630,120.218946",2,1548.0,第一分局,
公有,CMA00402,大學里,臺南市東區大學里11鄰大學路1號,"22.995412,120.219509",1,775.0,第一分局,
公有,CMA00403,大學里,臺南市東區大學里11鄰大學路1號,"22.994266,120.220378",1,166.0,第一分局,
公有,CMA00404,大學里,臺南市東區大學里11鄰大學路1號,"22.999874,120.218802",1,895.0,第一分局,
公有,CMA00405,大學里,臺南市東區大學里11鄰大學路1號,"22.996742,120.222457",2,829.0,第一分局,
公有,CMA00406,大學里,臺南市東區大學里11鄰大學路1號,"22.996331,120.219539",2,829.0,第一分局,
公有,CMA00407,大學里,臺南市東區大學里11鄰大學路1號,"22.993976,120.220538",2,490.0,第一分局,
一般住宅,CMA00408,大學里,臺南市東區大學里14鄰大學路22巷14號,"22.995245,120.221166",1,139.0,第一分局,
公有,CMA00409,大學里,臺南市東區大學里11鄰大學路1號,"23.000328,120.217997",1,875.0,第一分局,
公有,CMA00410,大學里,臺南市東區大學里11鄰大學路1號,"22.997875,120.21793",1,655.0,第一分局,
公有,CMA00411,大學里,臺南市東區大學里11鄰大學路1號,"22.998750,120.217484",1,1086.0,第一分局,
公有,CMA00412,大學里,臺南市東區大學里11鄰大學路1號,"22.998920,120.216943",2,2542.0,第一分局,
公有,CMA00413,大學里,臺南市東區大學里2鄰林森路二段256號,"22.992531,120.224363",1,798.0,第一分局,
公有,CMA00414,大學里,臺南市東區大學里8鄰長榮路三段86巷12號,"22.994071,120.223108",2,1287.0,第一分局,
公有,CMA00415,大學里,臺南市東區大學里11鄰大學路1號,"23.000333,120.221807",2,601.0,第一分局,
一般住宅,CMA00416,大學里,臺南市東區大學里2鄰東寧路93巷38號,"22.992314,120.223534",1,138.0,第一分局,
一般住宅,CMA00417,大學里,臺南市東區大學里2鄰東寧路93巷42號,"22.992525,120.223552",1,179.0,第一分局,
一般住宅,CMA00418,大學里,臺南市東區大學里2鄰東寧路93巷46號,"22.992677,120.223564",1,138.0,第一分局,
一般住宅,CMA00419,大學里,臺南市東區大學里2鄰東寧路93巷54號,"22.993117,120.223609",1,143.0,第一分局,
一般住宅,CMA00420,大學里,臺南市東區大學里2鄰東寧路93巷58號,"22.993454,120.222897",1,273.0,第一分局,
一般住宅,CMA00421,大學里,臺南市東區大學里2鄰東寧路93巷62號,"22.993231,120.222881",1,273.0,第一分局,
一般住宅,CMA00422,大學里,臺南市東區大學里2鄰東寧路93巷66號,"22.993131,120.223332",1,273.0,第一分局,
一般住宅,CMA00423,大學里,臺南市東區大學里2鄰東寧路93巷72號,"22.992920,120.223181",1,286.0,第一分局,
一般住宅,CMA00424,大學里,臺南市東區大學里2鄰東寧路93巷78號,"22.992532,120.223293",1,224.0,第一分局,
一般住宅,CMA00426,大學里,臺南市東區大學里1鄰長榮路三段6號,"22.992286,120.221722",1,60.0,第一分局,
一般住宅,CMA00427,大學里,臺南市東區大學里3鄰長榮路三段26號,"22.992768,120.221771",1,96.0,第一分局,
一般住宅,CMA00428,小東里,臺南市東區小東里25鄰小東路198巷6弄31號之2,"22.999462,120.226657",1,37.0,第一分局,
一般住宅,CMA00429,小東里,臺南市東區小東里14鄰小東路198巷24弄20號,"22.999188,120.227208",1,44.0,第一分局,
供公眾使用,CMA00430,小東里,臺南市東區小東里20鄰小東路198巷24弄52號,"22.999372,120.226433",1,123.0,第一分局,
一般住宅,CMA00431,小東里,臺南市東區小東里25鄰小東路150號,"22.999980,120.226879",1,37.0,第一分局,
一般住宅,CMA00432,小東里,臺南市東區小東里25鄰小東路196號,"22.999665,120.22778",1,62.0,第一分局,
一般住宅,CMA00433,小東里,臺南市東區小東里25鄰小東路194號,"22.999680,120.227737",1,62.0,第一分局,
一般住宅,CMA00434,小東里,臺南市東區小東里25鄰小東路190號之1,"22.999759,120.227622",1,61.0,第一分局,
一般住宅,CMA00435,小東里,臺南市東區小東里25鄰小東路190號之2,"22.999749,120.22767",1,61.0,第一分局,
一般住宅,CMA00436,小東里,臺南市東區小東里25鄰小東路190號,"22.999772,120.227587",1,58.0,第一分局,
一般住宅,CMA00437,小東里,臺南市東區小東里25鄰小東路156號,"22.999936,120.227002",1,45.0,第一分局,
一般住宅,CMA00438,小東里,臺南市東區小東里25鄰小東路154號,"22.999956,120.226962",1,34.0,第一分局,
一般住宅,CMA00439,小東里,臺南市東區小東里25鄰小東路192號,"22.999689,120.227687",1,61.0,第一分局,
一般住宅,CMA00440,小東里,臺南市東區小東里12鄰東和路95號,"22.998180,120.227729",1,520.0,第一分局,
一般住宅,CMA00441,小東里,臺南市東區小東里5鄰小東路244號,"22.999312,120.228907",1、2,1343.0,第一分局,
一般住宅,CMA00442,小東里,臺南市東區小東里18鄰東和路57巷16號,"22.997979,120.228841",1,103.0,第一分局,
一般住宅,CMA00443,小東里,臺南市東區小東里18鄰東和路57巷8號,"22.997982,120.229168",1,140.0,第一分局,
一般住宅,CMA00444,小東里,臺南市東區小東里5鄰小東路240號,"22.99944,120.228635",1,71.0,第一分局,
一般住宅,CMA00445,小東里,臺南市東區小東里5鄰小東路242號,"22.999407,120.228759",1,22.0,第一分局,
一般住宅,CMA00446,小東里,臺南市東區小東里6鄰光明街93號,"22.998719,120.228472",1,28.0,第一分局,
一般住宅,CMA00447,小東里,臺南市東區小東里3鄰東興路365號,"22.998203,120.229508",1,280.0,第一分局,
一般住宅,CMA00448,成大里,臺南市東區成大里14鄰育樂街16號,"22.995501,120.217561",1,291.0,第一分局,
一般住宅,CMA00449,成大里,臺南市東區成大里4鄰前鋒路196號,"22.996065,120.213603",1,73.0,第一分局,
一般住宅,CMA00450,成大里,臺南市東區成大里4鄰前鋒路188號,"22.995906,120.213567",1,73.0,第一分局,
一般住宅,CMA00451,成大里,臺南市東區成大里7鄰育樂街166號,"22.995142,120.214686",1,38.0,第一分局,
一般住宅,CMA00452,成大里,臺南市東區成大里4鄰前鋒路176號,"22.995594,120.213514",1,38.0,第一分局,
一般住宅,CMA00453,成大里,臺南市東區成大里4鄰前鋒路194號,"22.996027,120.213596",1,62.0,第一分局,
一般住宅,CMA00454,成大里,臺南市東區成大里7鄰育樂街160號,"22.995287,120.214701",1,146.0,第一分局,
一般住宅,CMA00455,成大里,臺南市東區成大里7鄰育樂街150號,"22.995709,120.214734",1,145.0,第一分局,
一般住宅,CMA00456,成大里,臺南市東區成大里4鄰前鋒路200號,"22.996162,120.213617",1,60.0,第一分局,
供公眾使用,CMA00457,成大里,臺南市東區成大里4鄰前鋒路210號,"22.996414,120.213922",3,5011.0,第一分局,
公有,CMA00458,成大里,臺南市東區成大里3鄰民族路一段1號,"22.994173,120.215633",1,370.0,第一分局,
一般住宅,CMA00460,圍下里,臺南市東區圍下里12鄰衛民街20號,"22.992787,120.212464",1,112.0,第一分局,
一般住宅,CMA00461,成大里,臺南市東區成大里1鄰東寧路西段18巷23號,"22.993167,120.216765",1,58.0,第一分局,
一般住宅,CMA00464,圍下里,臺南市東區圍下里1鄰勝利路67號,"22.990756,120.217626",1,345.0,第一分局,
一般住宅,CMA00465,圍下里,臺南市東區圍下里5鄰東榮街51號,"22.989957,120.215368",1,98.0,第一分局,
一般住宅,CMA00466,圍下里,臺南市東區圍下里1鄰青年路432號,"22.991119,120.216916",1,74.0,第一分局,
一般住宅,CMA00467,圍下里,臺南市東區圍下里5鄰東榮街5號,"22.990856,120.215457",1,30.0,第一分局,
一般住宅,CMA00468,圍下里,臺南市東區圍下里1鄰勝利路55號之4,"22.990269,120.217581",1,63.0,第一分局,
一般住宅,CMA00469,圍下里,臺南市東區圍下里1鄰勝利路65巷1號,"22.990656,120.217466",1,21.0,第一分局,
一般住宅,CMA00470,圍下里,臺南市東區圍下里4鄰新樓街71號,"22.989623,120.215999",1,68.0,第一分局,
一般住宅,CMA00471,圍下里,臺南市東區圍下里1鄰勝利路71號,"22.990947,120.217650",1,15.0,第一分局,
供公眾使用,CMA00472,圍下里,臺南市東區圍下里1鄰勝利路41號,"22.988918,120.217382",1,400.0,第一分局,
供公眾使用,CMA00473,圍下里,臺南市東區圍下里1鄰青年路448號,"22.990977,120.217195",1,375.0,第一分局,
一般住宅,CMA00474,圍下里,臺南市東區圍下里1鄰青年路400號,"22.991157,120.216226",1,82.0,第一分局,
一般住宅,CMA00475,圍下里,臺南市東區圍下里3鄰慶東街135號,"22.990532,120.216002",3,1969.0,第一分局,
一般住宅,CMA00476,圍下里,臺南市東區圍下里1鄰青年路422號,"22.991129,120.216718",1,76.0,第一分局,
一般住宅,CMA00477,圍下里,臺南市東區圍下里5鄰東榮街59號,"22.989781,120.215349",1,92.0,第一分局,
一般住宅,CMA00478,圍下里,臺南市東區圍下里5鄰東榮街11號,"22.990732,120.215599",1,163.0,第一分局,
一般住宅,CMA00479,圍下里,臺南市東區圍下里9鄰青年路327號,"22.991505,120.214399",1,28.0,第一分局,
一般住宅,CMA00480,圍下里,臺南市東區圍下里9鄰青年路229號,"22.991595,120.212295",1,41.0,第一分局,
一般住宅,CMA00481,圍下里,臺南市東區圍下里9鄰青年路233號,"22.991593,120.212368",1,34.0,第一分局,
供公眾使用,CMA00484,圍下里,臺南市東區圍下里6鄰勝利路85號,"22.991813,120.217665",1,138.0,第一分局,
公有,CMA00485,圍下里,臺南市東區圍下里11鄰衛民街19號,"22.992519,120.212708",1,173.0,第一分局,
一般住宅,CMA00486,圍下里,臺南市東區圍下里9鄰青年路243號,"22.991582,120.212548",1,26.0,第一分局,
一般住宅,CMA00487,圍下里,臺南市東區圍下里7鄰青年路293巷56號,"22.991978,120.214239",1,68.0,第一分局,
一般住宅,CMA00488,圍下里,臺南市東區圍下里9鄰青年路237號,"22.991584,120.212444",1,31.0,第一分局,
一般住宅,CMA00489,圍下里,臺南市東區圍下里9鄰青年路241號,"22.991582,120.212518",1,28.0,第一分局,
供公眾使用,CMA00490,中西里,臺南市東區中西里10鄰林森路二段79號,"22.988385,120.223076",1,767.0,第一分局,
