類別,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
公寓,D102000110,景星里,新北市板橋區四川路一段87巷32號,1,46.0,後埔派出所,,121.46042,25.005172
公寓,D102000111,景星里,新北市板橋區重慶路98號,1,90.0,後埔派出所,,121.461918,25.005945
公寓,D102000112,後埔里,新北市板橋區重慶路75號,1,50.0,後埔派出所,,121.461942,25.006698
公寓,D102000113,景星里,新北市板橋區成都街9-11號,1,304.0,後埔派出所,,121.46034,25.004873
公寓,D102000114,福星里,新北市板橋區忠孝路48巷2弄8號,1,281.0,後埔派出所,,121.46037,25.001076
公寓,D102000115,大豐里,新北市板橋區重慶路276-1號,1,232.0,後埔派出所,,121.46293,25.000273
公寓,D102000116,景星里,新北市板橋區四川路一段87巷24號,1,40.0,後埔派出所,,121.460292,25.005254
大樓,D102000117,福祿里,新北市板橋區國泰街29-37號,1,745.0,後埔派出所,,121.46884,25.006707
公寓,D102000118,福祿里,新北市板橋區民族路276巷48號,1,105.0,後埔派出所,,121.469085,25.005495
公寓,D102000119,福德里,新北市板橋區實踐路100號,1,212.0,後埔派出所,,121.46398,25.004841
公寓,D102000120,福德里,新北市板橋區實踐路96號,1,42.0,後埔派出所,,121.463957,25.004956
大樓,D102000122,福德里,新北市板橋區忠孝路196-1號,1,318.0,後埔派出所,,121.46559,25.002616
公寓,D102000123,廣德里,新北市板橋區重慶路269巷26-28號,1,294.0,後埔派出所,,121.46505,24.998745
公寓,D102000124,大豐里,新北市板橋區重慶路278號,1,80.0,後埔派出所,,121.46305,24.999482
公寓,D102000125,後埔里,新北市板橋區重慶路91巷9-11號,1,64.0,後埔派出所,,121.46256,25.006226
公寓,D102000126,鄉雲里,新北市板橋區四川路一段96號,1,758.0,後埔派出所,,121.45967,25.004893
公寓,D102000127,福星里,新北市板橋區忠孝路40-44號,1,333.0,後埔派出所,,121.4604,25.001801
公寓,D102000128,景星里,新北市板橋區重慶路56號,1,77.0,後埔派出所,,121.46168,25.007199
大樓,D102000129,福祿里,新北市板橋區國泰街17-21號,1,257.0,後埔派出所,,121.46936,25.006786
公寓,D102000130,福星里,新北市板橋區忠孝路28號,1,293.0,後埔派出所,,121.460255,25.001779
公寓,D102000131,福星里,新北市板橋區忠孝路64巷4號,1,56.0,後埔派出所,,121.461043,25.001721
公寓,D102000132,福星里,新北市板橋區光明街82-84號,1,85.0,後埔派出所,,121.46181,25.002731
公寓,D102000133,福德里,新北市板橋區重慶路155巷41號,1,165.0,後埔派出所,,121.46362,25.004231
公寓,D102000134,鄉雲里,新北市板橋區大華街49-55號,1,241.0,後埔派出所,,121.45952,25.003582
公寓,D102000135,福祿里,新北市板橋區民族路270巷49-51號,1,98.0,後埔派出所,,121.46909,25.005918
公寓,D102000136,福德里,新北市板橋區忠孝路231號,1,74.0,後埔派出所,,121.46582,25.002868
公寓,D102000137,景星里,新北市板橋區四川路一段37巷2號,1,116.0,後埔派出所,,121.45981,25.006589
公寓,D102000138,鄉雲里,新北市板橋區大華街160號,1,212.0,後埔派出所,,121.45937,25.004106
公寓,D102000139,鄉雲里,新北市板橋區四川路一段138號,1,60.0,後埔派出所,,121.459856,25.00372
大樓,D102000140,景星里,新北市板橋區重慶路60號,1,229.0,後埔派出所,,121.46171,25.007063
大樓,D102000141,福星里,新北市板橋區忠孝路84-88號,1,578.0,後埔派出所,,121.46153,25.001944
公寓,D102000142,福星里,新北市板橋區光明街19-31號,1,982.0,後埔派出所,,121.46054,25.002652
公寓,D102000143,福德里,新北市板橋區重慶路155巷49號,1,76.0,後埔派出所,,121.463907,25.004261
公寓,D102000144,福德里,新北市板橋區忠孝路193號,1,40.0,後埔派出所,,121.4648,25.002705
大樓,D102000145,後埔里,新北市板橋區重慶路77號,1,277.0,後埔派出所,,121.461958,25.006599
公寓,D102000146,景星里,新北市板橋區四川路一段45號,1,20.0,後埔派出所,,121.459613,25.006464
公寓,D102000147,景星里,新北市板橋區景福路36號,1,45.0,後埔派出所,,121.46163,25.005705
大樓,D102000148,廣德里,新北市板橋區忠孝路176巷23-25號,1,266.0,後埔派出所,,121.46522,25.001768
公寓,D102000149,廣德里,新北市板橋區忠孝路132巷30-32號,1,102.0,後埔派出所,,121.46351,25.001196
大樓,D102000150,後埔里,新北市板橋區館前東路100-110號,1,1988.0,後埔派出所,,121.46273,25.00749
大樓,D102000151,鄉雲里,新北市板橋區四川路二段16巷1-10號,1,6514.0,後埔派出所,,121.45583,24.996506
公寓,D102000152,景星里,新北市板橋區四川路一段87巷75號,1,81.0,後埔派出所,,121.46071,25.006299
公寓,D102000153,大豐里,新北市板橋區大豐街108號,1,97.0,後埔派出所,,121.461732,25.000719
大樓,D102000154,廣德里,新北市板橋區忠孝路196巷27號,1,328.0,後埔派出所,,121.465619,25.001847
大樓,D102000155,後埔里,新北市板橋區實踐路32巷1號,1,462.0,後埔派出所,,121.4633,25.007084
公寓,D102000156,大豐里,新北市板橋區重慶路260-262號,1,810.0,後埔派出所,,121.46284,25.000669
大樓,D102000157,大豐里,新北市板橋區重慶路308巷19號,1,1073.0,後埔派出所,,121.4633684,24.99914343
大樓,D102000158,福星里,新北市板橋區成都街10號,1,248.0,後埔派出所,,121.460329,25.004718
大樓,D102000159,景星里,新北市板橋區中山路一段48號,1,248.0,後埔派出所,,121.460907,25.009003
大樓,D102000160,景星里,新北市板橋區重慶路59-61號,1,304.0,後埔派出所,,121.46182,25.007361
公寓,D102000161,福星里,新北市板橋區校前街7-10號,1,288.0,後埔派出所,,121.46043,25.003164
公寓,D102000163,福德里,新北市板橋區重慶路155巷47號,1,30.0,後埔派出所,,121.463842,25.004283
大樓,D102000165,福德里,新北市板橋區忠孝路201巷57-59號,1,338.0,後埔派出所,,121.46477,25.003953
大樓,D102000166,福星里,新北市板橋區忠孝路58號,1,158.0,後埔派出所,,121.461017,25.001901
大樓,D102000167,景星里,新北市板橋區重慶路66號,1,1910.0,後埔派出所,,121.46184,25.006454
大樓,D102000168,福德里,新北市板橋區忠孝路201巷89號,1,453.0,後埔派出所,,121.46466,25.004604
大樓,D102000169,廣德里,新北市板橋區忠孝路196巷26號,1,713.0,後埔派出所,,121.465457,25.001587
大樓,D102000170,福德里,新北市板橋區忠孝路219號,1,156.0,後埔派出所,,121.465566,25.002826
大樓,D102000171,福星里,新北市板橋區四川路一段269號,1,292.0,後埔派出所,,121.459617,25.002107
大樓,D102000172,景星里,新北市板橋區中山路一段10號,1,1258.0,後埔派出所,,121.460122,25.007961
大樓,D102000173,後埔里,新北市板橋區重慶路69巷10號,1,1933.0,後埔派出所,,121.462448,25.006889
大樓,D102000174,福德里,新北市板橋區實踐路93巷10號,1,992.0,後埔派出所,,121.46448,25.005418
大樓,D102000175,福星里,新北市板橋區忠孝路52號,1,206.0,後埔派出所,,121.460896,25.001884
大樓,D102000176,福星里,新北市板橋區忠孝路50號,1,222.0,後埔派出所,,121.460811,25.001864
公寓,D102000177,景星里,新北市板橋區四川路一段57號,1,266.0,後埔派出所,,121.459657,25.006208
公寓,D102000178,福星里,新北市板橋區四川路一段159號,1,233.0,後埔派出所,,121.460052,25.004023
大樓,D102000179,華興里,新北市板橋區貴興路38-40號,1,600.0,後埔派出所,,121.45731,25.003597
公寓,D102000180,廣德里,新北市板橋區重慶路245巷31號,1,301.0,後埔派出所,,121.464769,25.001029
大樓,D102000181,景星里,新北市板橋區四川路一段25號,1,646.0,後埔派出所,,121.459544,25.006795
大樓,D102000182,廣德里,新北市板橋區重慶路327巷7弄2號,1,418.0,後埔派出所,,121.464297,24.998626
大樓,D102000183,景星里,新北市板橋區四川路一段107號,1,1253.0,後埔派出所,,121.459866,25.005088
大樓,D102000184,景星里,新北市板橋區重慶路74號,1,549.0,後埔派出所,,121.4618449,25.00649152
大樓,D102000185,後埔里,新北市板橋區實踐路30號,1,1220.0,後埔派出所,,121.463505,25.007293
公寓,D102000186,廣德里,新北市板橋區重慶路245巷43號,1,17.0,後埔派出所,,121.465016,25.00098
大樓,D102000187,華興里,新北市板橋區稚暉街20號,1,338.0,後埔派出所,,121.455872,25.004328
大樓,D102000188,福德里,新北市板橋區實踐路128號,1,488.0,後埔派出所,,121.464357,25.002884
大樓,D102000189,華興里,新北市板橋區貴興路48號,1,549.0,後埔派出所,,121.457115,25.003279
大樓,D102000190,華興里,新北市板橋區稚暉街20號,1,2424.0,後埔派出所,,121.455872,25.004328
公寓,D102000191,華興里,新北市板橋區南雅南路二段3號,1,2046.0,後埔派出所,,121.45459,25.002981
大樓,D102000192,華興里,新北市板橋區南雅南路二段11巷5號,2,2018.0,後埔派出所,,121.454865,25.00239
大樓,D102000193,國泰里,新北市板橋區實踐路93巷43弄3號,1,869.0,後埔派出所,,121.465738,25.005384
大樓,D102000194,後埔里,新北市板橋區成都街93號,1,1446.0,後埔派出所,,121.463087,25.005342
大樓,D102000195,後埔里,新北市板橋區實踐路34號,1,578.0,後埔派出所,,121.463539,25.007085
大樓,D102000196,廣德里,新北市板橋區重慶路269巷18號,1,316.0,後埔派出所,,121.46449,24.99896
大樓,D102000197,廣德里,新北市板橋區重慶路269巷79號,1,3728.0,後埔派出所,,121.465534,24.999698
大樓,D102000198,廣德里,新北市板橋區重慶路269巷18號,1,224.0,後埔派出所,,121.46449,24.99896
大樓,D102000199,鄉雲里,新北市板橋區四川路一段286巷2號,1,1565.0,後埔派出所,,121.458508,25.000934
大樓,D102000200,福星里,新北市板橋區忠孝路19號,1,2473.0,後埔派出所,,121.460382,25.002003
大樓,D102000201,後埔里,新北市板橋區重慶路71號,1,580.0,後埔派出所,,121.461918,25.006796
大樓,D102000202,廣德里,新北市板橋區重慶路247號,1,2920.0,後埔派出所,,121.463374,25.000521
大樓,D102000203,後埔里,新北市板橋區館前東路106號,1,2501.0,後埔派出所,,121.462971,25.007541
大樓,D102000204,景星里,新北市板橋區館前東路1號,1,1042.0,後埔派出所,,121.459658,25.007216
公寓,D102000205,景星里,新北市板橋區後埔街79號,1,372.0,後埔派出所,,121.460696,25.005406
大樓,D102000206,廣德里,新北市板橋區重慶路245巷26號,1,162.0,後埔派出所,,121.464485,25.000772
大樓,D102000207,福星里,新北市板橋區四川路一段285號,1,1012.0,後埔派出所,,121.458888,25.000623
大樓,D102000208,福德里,新北市板橋區實踐路93巷26號,1,321.0,後埔派出所,,121.465082,25.005247
大樓,D102000209,華興里,新北市板橋區貴興路52號,1,2257.0,後埔派出所,,121.457004,25.003199
大樓,D102000211,福星里,新北市板橋區四川路一段155號,1,37.0,後埔派出所,,121.460031,25.004145
大樓,D102000212,福星里,新北市板橋區四川路一段131號,1,418.0,後埔派出所,,121.459944,25.004635
大樓,D102000213,華興里,新北市板橋區貴興路94號,1,625.0,後埔派出所,,121.455803,25.002693
大樓,D102000214,福星里,新北市板橋區四川路一段257號,1,1210.0,後埔派出所,,121.459756,25.002371
大樓,D102000215,後埔里,新北市板橋區重慶路91-1號,1,634.0,後埔派出所,,121.46207,25.005945
大樓,D102000216,福祿里,新北市板橋區國泰街39巷6弄1號,1,1526.0,後埔派出所,,121.46851,25.005591
大樓,D102000217,福星里,新北市板橋區四川路一段255號,1,36.0,後埔派出所,,121.459772,25.00239
大樓,D102000218,福德里,新北市板橋區忠孝路237號,3,1952.0,後埔派出所,,121.46606,25.002909
大樓,D102000219,廣德里,新北市板橋區重慶路245巷11號,2,1497.0,後埔派出所,,121.463759,25.000798
大樓,D102000220,福祿里,新北市板橋區民族路192號,1,346.0,後埔派出所,,121.467982,25.007573
大樓,D102000221,廣德里,新北市板橋區重慶路287號,1,650.0,後埔派出所,,121.463651,24.999278
大樓,D102000222,景星里,新北市板橋區成都街43號,1,498.0,後埔派出所,,121.461308,25.005036
大樓,D102000223,福祿里,新北市板橋區民族路212號,1,2034.0,後埔派出所,,121.468429,25.007417
大樓,D102000224,國泰里,新北市板橋區國泰街75巷28弄52號,2,472.0,後埔派出所,,121.467657,25.004835
大樓,D102000225,景星里,新北市板橋區成都街29號,2,1806.0,後埔派出所,,121.461007,25.00499
大樓,D102000226,國泰里,新北市板橋區實踐路93巷65號,2,2242.0,後埔派出所,,121.467475,25.004958
大樓,D102000227,福星里,新北市板橋區校前街42號,1,121.0,後埔派出所,,121.46119,25.003183
大樓,D102000228,廣德里,新北市板橋區重慶路245巷32弄5號,1,905.0,後埔派出所,,121.464747,25.000586
大樓,D102000229,福德里,新北市板橋區忠孝路241號,1,1814.0,後埔派出所,,121.466283,25.002939
大樓,D102000230,景星里,新北市板橋區館前東路2號,1,520.0,後埔派出所,,121.459585,25.006989
大樓,D102000231,景星里,新北市板橋區重慶路8號,3,684.0,後埔派出所,,121.46063,25.008016
大樓,D102000232,大豐里,新北市板橋區重慶路300號,2,597.0,後埔派出所,,121.46376,24.998474
大樓,D102000233,福星里,新北市板橋區忠孝路31號,3,2385.0,後埔派出所,,121.460717,25.002042
大樓,D102000234,華興里,新北市板橋區貴興路106巷7號,1,2070.0,後埔派出所,,121.455234,25.00273
大樓,D102000235,鄉雲里,新北市板橋區中山路一段1號,5,4086.0,後埔派出所,,121.459371,25.007416
大樓,D102000236,景星里,新北市板橋區四川路一段105號,1,429.0,後埔派出所,,121.459817,25.005203
大樓,D102000237,鄉雲里,新北市板橋區中山路一段3號,3,642.0,後埔派出所,,121.459733,25.007804
大樓,D102000238,鄉雲里,新北市板橋區大華街22號,2,993.0,後埔派出所,,121.458875,25.006092
大樓,D102000239,福祿里,新北市板橋區民族路228號,1,458.0,後埔派出所,,121.468812,25.007285
大樓,D102000240,福德里,新北市板橋區忠孝路201巷1-1號,1,117.0,後埔派出所,,121.46497,25.002803
大樓,D102000241,福德里,新北市板橋區忠孝路206號,2,1090.0,後埔派出所,,121.465935,25.00269
大樓,D102000242,鄉雲里,新北市板橋區大華街128號,2,892.0,後埔派出所,,121.459166,25.004935
大樓,D102000243,後埔里,新北市板橋區成都街71巷2號,2,540.0,後埔派出所,,121.46236,25.005298
大樓,D102000244,福星里,新北市板橋區忠孝路96號,2,3466.0,後埔派出所,,121.461825,25.002015
公寓,D102000245,國泰里,新北市板橋區實踐路65巷41號,1,1006.0,後埔派出所,,121.465093,25.006507
公寓,D102000246,景星里,新北市板橋區重慶路78號,1,434.0,後埔派出所,,121.461905,25.006115
大樓,D102000247,廣德里,新北市板橋區重慶路245巷22弄15號,1,113.0,後埔派出所,,121.46454,25.000289
公寓,D102000248,大豐里,新北市板橋區忠孝路48巷36號,1,556.0,後埔派出所,,121.4608634,25.0007406
大樓,D102000249,福德里,新北市板橋區忠孝路263號,1,2908.0,後埔派出所,,121.466867,25.003035
公寓,D102000250,大豐里,新北市板橋區大豐街116號,1,144.0,後埔派出所,,121.461199,25.001283
大樓,D102000251,後埔里,新北市板橋區重慶路93巷26號,3,2065.0,後埔派出所,,121.46337,25.00604209
大樓,D102000252,福祿里,新北市板橋區國泰街75巷29號,2,1548.0,後埔派出所,,121.467977,25.005513
大樓,D102000253,福德里,新北市板橋區忠孝路255號,2,820.0,後埔派出所,,121.466464,25.002971
大樓,D102000254,廣德里,新北市板橋區忠孝路190巷6號,1,920.0,後埔派出所,,121.4661618,25.00238572
大樓,D102000255,鄉雲里,新北市板橋區四川路一段332號,2,6768.0,後埔派出所,,121.4570705,24.99817038
大樓,D102000256,廣德里,新北市板橋區重慶路245巷50弄36號,1,164.0,後埔派出所,,121.464949,24.999724
大樓,D102000257,鄉雲里,新北市板橋區大華街30號,3,750.0,後埔派出所,,121.4589942,25.00609834
大樓,D102000258,廣德里,新北市板橋區重慶路245巷80號,1,2525.0,後埔派出所,,121.4661668,25.00125995
大樓,D102000259,鄉雲里,新北市板橋區華興街18號,1,786.0,後埔派出所,,121.45926,25.00477
