類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WZA01780,萬壽里,臺北市萬華區中華路一段106號,"25.043975,121.508392",1,"1328 ",
大樓,WZA00679,萬壽里,臺北市萬華區武昌街二段50巷13弄1號,"25.044305,121.507136",1,"558 ",
大樓,WZA01235,萬壽里,臺北市萬華區漢中街42號,"25.044225,121.507346",1,"566 ",
公寓,WZA01237,萬壽里,臺北市萬華區漢中街50巷7號,"25.044108,121.50713",1,"85 ",
公寓,WZA01783,萬壽里,臺北市萬華區漢中街50巷6號,"25.044114,121.50672",1,"48 ",
公寓,WZA01784,萬壽里,臺北市萬華區武昌街二段50巷20號,"25.043866,121.506733",1,"40 ",
大樓,WZA00678,萬壽里,臺北市萬華區武昌街二段50巷10號,"25.044065,121.506795",1,"720 ",
公寓,WZA01786,萬壽里,臺北市萬華區武昌街二段50巷13弄2號,"25.044269,121.507098",1,"26 ",
公寓,WZA01787,萬壽里,臺北市萬華區武昌街二段36號,"25.044543,121.507379",1,"40 ",
公寓,WZA01792,萬壽里,臺北市萬華區武昌街二段60號,"25.044681,121.506764",1,"40 ",
公寓,WZA01794,萬壽里,臺北市萬華區武昌街二段62號,"25.044687,121.506735",1,"266 ",
大樓,WZA00668,萬壽里,臺北市萬華區武昌街二段68號,"25.044778,121.506347",2,"1034 ",
公寓,WZA01789,萬壽里,臺北市萬華區武昌街二段80號,"25.044854,121.506023",1,"40 ",
公寓,WZA01791,萬壽里,臺北市萬華區武昌街二段82巷2弄5號,"25.044709,121.505698",1,"26 ",
公寓,WZA01792,萬壽里,臺北市萬華區武昌街二段58-60號,"25.044637,121.506784",1,"40 ",
公寓,WZA01793,萬壽里,臺北市萬華區武昌街二段82巷2弄6號,"25.044646,121.505702",1,"26 ",
公寓,WZA01795,萬壽里,臺北市萬華區武昌街二段82巷2弄3號,"25.044699,121.505736",1,"26 ",
公寓,WZA01797,萬壽里,臺北市萬華區武昌街二段72號,"25.044813,121.5062",1,"266 ",
公寓,WZA00575,萬壽里,臺北市萬華區昆明街92之4號,"25.044891,121.50527",1,"74 ",
公寓,WZA00576,萬壽里,臺北市萬華區昆明街94號,"25.044758,121.505238",1,"280 ",
大樓,WZA00577,萬壽里,臺北市萬華區昆明街98之4號,"25.044433,121.505142",1,"442 ",
大樓,WZA00590,萬壽里,臺北市萬華區昆明街96巷6號,"25.044709,121.50496",1,"1077 ",
公寓,WZA00776,萬壽里,臺北市萬華區峨眉街109號,"25.044241,121.504192",1,"161 ",
公寓,WZA01798,萬壽里,臺北市萬華區武昌街二段114號,"25.045102,121.504924",1,"66 ",
公寓,WZA01799,萬壽里,臺北市萬華區武昌街二段106號,"25.045065,121.505101",1,"66 ",
公寓,WZA01801,萬壽里,臺北市萬華區峨眉街107號,"25.044228,121.504232",1,"20 ",
公寓,WZA01802,萬壽里,臺北市萬華區昆明街92之4號,"25.044891,121.50527",1,"29 ",
公寓,WZA01803,萬壽里,臺北市萬華區武昌街二段116號,"25.045161,121.504667",1,"26 ",
公寓,WZA01804,萬壽里,臺北市萬華區昆明街92之1號,"25.044968,121.505292",1,"53 ",
公寓,WZA01805,萬壽里,臺北市萬華區昆明街96巷8號,"25.044784,121.504562",1,"80 ",
公寓,WZA01806,萬壽里,臺北市萬華區昆明街96巷1號,"25.044785,121.50496",1,"24 ",
公寓,WZA01807,萬壽里,臺北市萬華區昆明街96巷6之7號,"25.044761,121.504709",1,"55 ",
大樓,WZA00665,萬壽里,臺北市萬華區武昌街二段124-2號,"25.045383,121.503683",1,"957 ",
大樓,WZA00666,萬壽里,臺北市萬華區武昌街二段132號,"25.045573,121.502853",1,"410 ",
大樓,WZA00777,萬壽里,臺北市萬華區峨眉街115號,"25.044345,121.503763",3,"1780 ",
公寓,WZA00778,萬壽里,臺北市萬華區峨眉街137號,"25.044785,121.501949",1,"20 ",
公寓,WZA00786,萬壽里,臺北市萬華區峨眉街125巷2號,"25.044775,121.502381",1,"88 ",
公寓,WZA00787,萬壽里,臺北市萬華區峨眉街125巷20號,"25.044992,121.502398",1,"189 ",
公寓,WZA00788,萬壽里,臺北市萬華區峨眉街125巷24號,"25.045119,121.502478",1,"42 ",
大樓,WZA00838,萬壽里,臺北市萬華區康定路24號,"25.044886,121.502869",1,"1104 ",
公寓,WZA01321,萬壽里,臺北市萬華區環河南路一段61號,"25.045338,121.502306",1,"265 ",
公寓,WZA01322,萬壽里,臺北市萬華區環河南路一段67號,"25.045217,121.502153",1,"121 ",
公寓,WZA01323,萬壽里,臺北市萬華區環河南路一段69號,"25.045169,121.502088",1,"153 ",
大樓,WZA01324,萬壽里,臺北市萬華區環河南路一段71號,"25.04502,121.501915",1,"1065 ",
公寓,WZA01809,萬壽里,臺北市萬華區環河南路一段63號,"25.045307,121.50227",1,"160 ",
公寓,WZA01810,萬壽里,臺北市萬華區武昌街二段132號,"25.045573,121.502853",1,"133 ",
公寓,WZA02261,萬壽里,臺北市萬華區康定路20號,"25.045283,121.502949",1,"564 ",
大樓,WZA02354,萬壽里,臺北市萬華區康定路22號,"25.045126,121.502888",1,"642 ",
大樓,WZA02414,萬壽里,臺北市萬華區環河南路一段51號,"25.045539,121.502572",1,"437 ",
聯合醫院昆明院區,WZA02242,萬壽里,臺北市萬華區昆明街100號,"25.044118,121.504991",2,"2682 ",
峨眉停車場,WZA00783,萬壽里,臺北市萬華區峨眉街83號,"25.043984,121.505267",1,"4130 ",
豪華戲院,WZA02376,萬壽里,臺北市萬華區武昌街二段89號,"25.045452,121.504028",1,"252 ",
樂生影城,WZA01759,萬壽里,臺北市萬華區武昌街二段85號,"25.045269,121.504861",1,"266 ",
日新威秀影城,WZA01760,萬壽里,臺北市萬華區武昌街二段87號,"25.045365,121.50438",1,"8736 ",
絕色影城,WZA02235,萬壽里,臺北市萬華區漢中街52號,"25.04393,121.50721",1,"1317 ",
公寓,WZA00715,壽德里,臺北市萬華區長泰街69號,"25.022774,121.499899",1,"118 ",
公寓,WZA00722,壽德里,臺北市萬華區長泰街19巷10號,"25.022383,121.500726",1,"70 ",
公寓,WZA00723,壽德里,臺北市萬華區長泰街19巷16號,"25.022238,121.500752",1,"68 ",
公寓,WZA00724,壽德里,臺北市萬華區長泰街19巷37號,"25.022328,121.500865",1,"233 ",
公寓,WZA00725,壽德里,臺北市萬華區長泰街19巷8號,"25.022577,121.500729",1,"24 ",
公寓,WZA00726,壽德里,臺北市萬華區長泰街19巷2弄1號,"25.022876,121.500705",1,"54 ",
公寓,WZA00734,壽德里,臺北市萬華區長泰街59巷15號,"25.022676,121.500465",1,"81 ",
公寓,WZA00735,壽德里,臺北市萬華區長泰街59巷19號,"25.022611,121.500553",1,"322 ",
公寓,WZA00736,壽德里,臺北市萬華區長泰街73巷17號,"25.022297,121.500232",1,"549 ",
公寓,WZA01136,壽德里,臺北市萬華區萬大路423巷71號,"25.021688,121.50093",1,"152 ",
公寓,WZA01137,壽德里,臺北市萬華區萬大路423巷77號,"25.021812,121.501138",1,"382 ",
公寓,WZA01138,壽德里,臺北市萬華區萬大路423巷91號,"25.021998,121.50143",1,"410 ",
公寓,WZA02083,壽德里,臺北市萬華區長泰街59巷4號,"25.022758,121.500268",1,"60 ",
公寓,WZA02084,壽德里,臺北市萬華區長泰街59巷10號,"25.022631,121.500362",1,"56 ",
公寓,WZA02085,壽德里,臺北市萬華區長泰街59巷20號,"25.022435,121.500511",1,"146 ",
公寓,WZA02086,壽德里,臺北市萬華區長泰街73巷27弄2號,"25.022276,121.500471",1,"506 ",
公寓,WZA02088,壽德里,臺北市萬華區長泰街11號,"25.023059,121.501138",1,"56 ",
公寓,WZA02089,壽德里,臺北市萬華區長泰街13號,"25.023067,121.501112",1,"56 ",
公寓,WZA02090,壽德里,臺北市萬華區萬大路423巷63弄2號,"25.021934,121.500894",1,"450 ",
公寓,WZA02091,壽德里,臺北市萬華區萬大路423巷89-93號,"25.021998,121.501406",1,"520 ",
公寓,WZA02296,壽德里,臺北市萬華區萬青街186號,"25.022808,121.501351",1,"4448 ",
公寓,WZA00714,壽德里,臺北市萬華區長泰街40號,"25.023242,121.500487",1,"192 ",
公寓,WZA02359,壽德里,臺北市萬華區長泰街61號,"25.022894,121.500043",1,"284 ",
公寓,WZA00472,壽德里,臺北市萬華區萬青街118巷10號,"25.024581,121.501437",1,"340 ",
公寓,WZA00710,壽德里,臺北市萬華區長泰街2號,"25.023133,121.501405",1,"398 ",
公寓,WZA00728,壽德里,臺北市萬華區萬青街168號,"25.023519,121.501469",1,"261 ",
公寓,WZA00729,壽德里,臺北市萬華區萬大路329巷27弄9號,"25.024,121.5012",1,"264 ",
公寓,WZA01081,壽德里,臺北市萬華區萬大路327號,"25.024198,121.500356",1,"90 ",
公寓,WZA01123,壽德里,臺北市萬華區萬大路329巷1號,"25.024069,121.500531",1,"704 ",
公寓,WZA01124,壽德里,臺北市萬華區萬大路329巷14號,"25.02372,121.500896",1,"417 ",
公寓,WZA01125,壽德里,臺北市萬華區萬大路329巷23號,"25.023754,121.501041",1,"85 ",
公寓,WZA01126,壽德里,臺北市萬華區萬大路329巷13弄3號,"25.024011,121.500885",1,"46 ",
公寓,WZA01127,壽德里,臺北市萬華區萬大路329巷3弄6號,"25.024325,121.500814",1,"605 ",
公寓,WZA02336,壽德里,臺北市萬華區萬大路277巷14弄16號,"25.024825,121.500898",1,"1073 ",
公寓,WZA00727,壽德里,臺北市萬華區長泰街20巷1號,"25.023405,121.501017",1,"181 ",
公寓,WZA00730,壽德里,臺北市萬華區長泰街20巷44號,"25.023489,121.501164",1,"105 ",
公寓,WZA00737,壽德里,臺北市萬華區長泰街73巷2號,"25.022601,121.499838",1,"260 ",
公寓,WZA0738,壽德里,臺北市萬華區長泰街73巷27弄1號,"25.021961,121.500359",1,"381 ",
公寓,WZA01080,壽德里,臺北市萬華區萬大路321號,"25.024422,121.500439",1,"282 ",
大廈,WZA01082,壽德里,臺北市萬華區萬大路331號,"25.023942,121.500316",1,"4794 ",
公寓,WZA01086,壽德里,臺北市萬華區萬大路385號,"25.022645,121.499523",1,"162 ",
公寓,WZA01088,壽德里,臺北市萬華區萬大路405號,"25.022099,121.499193",1,"961 ",
公寓,WZA01129,壽德里,臺北市萬華區萬大路387巷21號,"25.021999,121.499841",1,"40 ",
公寓,WZA01130,壽德里,臺北市萬華區萬大路387巷3號,"25.022424,121.499556",1,"109 ",
公寓,WZA01131,壽德里,臺北市萬華區萬大路387巷39號,"25.021732,121.499861",1,"168 ",
公寓,WZA01132,壽德里,臺北市萬華區萬大路387巷47號,"25.021609,121.499915",1,"168 ",
公寓,WZA01133,壽德里,臺北市萬華區萬大路387巷55號,"25.021439,121.499996",1,"52 ",
公寓,WZA02092,壽德里,臺北市萬華區萬大路387巷43號,"25.021725,121.500052",1,"40 ",
公寓,WZA02093,壽德里,臺北市萬華區長泰街77號,"25.022697,121.49972",1,"56 ",
公寓,WZA02094,壽德里,臺北市萬華區萬大路423巷15號,"25.021336,121.499739",1,"300 ",
公寓,WZA02095,壽德里,臺北市萬華區萬大路423巷55號,"25.021505,121.500642",1,"40 ",
公寓,WZA02096,壽德里,臺北市萬華區萬大路423巷45弄1號,"25.021504,121.500322",1,"46 ",
公寓,WZA02097,壽德里,臺北市萬華區萬大路423巷45弄2號,"25.021611,121.50045",1,"53 ",
大樓,WZA02250,壽德里,臺北市萬華區萬大路407號,"25.021863,121.499129",1,"1644 ",
公寓,WZA02268,壽德里,臺北市萬華區長泰街54號,"25.023558,121.500416",1,"104 ",
公寓,WZA02283,壽德里,臺北市萬華區萬大路387巷15號,"25.022138,121.499675",1,"196 ",
公寓,WZA02303,壽德里,臺北市萬華區萬大路423巷15號,"25.021336,121.499739",1,"1478 ",
公寓,WZA00716,壽德里,臺北市萬華區長泰街75號,"25.022713,121.499778",1,"278 ",
公寓,WZA00713,壽德里,臺北市萬華區長泰街34號,"25.02334,121.500761",1,"317 ",
公寓,WZA00660,榮德里,臺北市萬華區武成街63巷14號,"25.018583,121.494314",1,"32 ",
公寓,WZA00661,榮德里,臺北市萬華區武成街80巷53號,"25.020378,121.495005",1,"2036 ",
公寓,WZA00662,榮德里,臺北市萬華區武成街80巷66號,"25.020368,121.495133",1,"44 ",
公寓,WZA00663,榮德里,臺北市萬華區武成街80巷70號,"25.020408,121.495158",1,"52 ",
公寓,WZA01166,榮德里,臺北市萬華區萬大路486巷59弄10號,"25.02018,121.495603",1,"56 ",
公寓,WZA02014,榮德里,臺北市萬華區武成街118號,"25.02043,121.493882",1,"193 ",
公寓,WZA02285,榮德里,臺北市萬華區武成街76巷15號,"25.020119,121.495189",1,"152 ",
公寓,WZA02015,榮德里,臺北市萬華區武成街80巷53號,"25.020572,121.495261",1,"2036 ",
公寓,WZA00654,榮德里,臺北市萬華區武成街167號,"25.020358,121.493824",1,"40 ",
公寓,WZA01147,榮德里,臺北市萬華區萬大路424巷177號,"25.020412,121.493129",1,"126 ",
公寓,WZA01376,榮德里,臺北市萬華區環河南路三段245號,"25.02025,121.492873",1,"40 ",
公寓,WZA02017,榮德里,臺北市萬華區萬大路424巷181號,"25.020343,121.492948",1,"93 ",
公寓,WZA02018,榮德里,臺北市萬華區武成街104巷11號,"25.020201,121.49435",1,"93 ",
公寓,WZA01182,榮德里,臺北市萬華區環河南路三段275號,"25.019148,121.493375",1,"221 ",
公寓,WZA02105,榮德里,臺北市萬華區武成街125巷6弄43號,"25.020043,121.493401",1,"106 ",
公寓,WZA02106,榮德里,臺北市萬華區武成街125巷6弄41號,"25.019938,121.493467",1,"60 ",
公寓,WZA02107,榮德里,臺北市萬華區武成街125巷6弄37號,"25.019787,121.493532",1,"66 ",
公寓,WZA02108,榮德里,臺北市萬華區武成街125巷6弄29號,"25.01995,121.493289",1,"100 ",
公寓,WZA02109,榮德里,臺北市萬華區武成街125巷6弄1號,"25.01956,121.493688",1,"66 ",
公寓,WZA02110,榮德里,臺北市萬華區武成街125巷6弄13號,"25.019704,121.493301",1,"60 ",
公寓,WZA02111,榮德里,臺北市萬華區環河南路三段261號,"25.019724,121.493115",1,"86 ",
公寓,WZA02112,榮德里,臺北市萬華區環河南路三段257號,"25.01986,121.49305",1,"40 ",
公寓,WZA02113,榮德里,臺北市萬華區環河南路三段255號,"25.019905,121.493029",1,"66 ",
公寓,WZA02114,榮德里,臺北市萬華區武成街125巷10號,"25.019479,121.493528",1,"56 ",
公寓,WZA02115,榮德里,臺北市萬華區武成街125巷1號,"25.019442,121.493736",1,"60 ",
公寓,WZA02116,榮德里,臺北市萬華區武成街101巷12號,"25.01911,121.493872",1,"48 ",
公寓,WZA02117,榮德里,臺北市萬華區武成街101巷18號,"25.019055,121.493702",1,"40 ",
公寓,WZA02118,榮德里,臺北市萬華區武成街101巷20號,"25.019029,121.493623",1,"40 ",
公寓,WZA00660,榮德里,臺北市萬華區武成街63巷14號,"25.018583,121.494314",1,"32 ",
公寓,WZA01151,榮德里,臺北市萬華區萬大路424巷85號,"25.021215,121.495793",1,"76 ",
公寓,WZA01156,榮德里,臺北市萬華區萬大路486巷48號,"25.020758,121.495866",1,"962 ",
公寓,WZA02016,榮德里,臺北市萬華區萬大路486巷48號,"25.020758,121.495866",1,"477 ",
公寓,WZA00568,福星里,臺北市萬華區昆明街36號,"25.04698,121.505878",1,"392 ",
公寓,WZA01028,福星里,臺北市萬華區開封街二段45號,"25.046951,121.505722",1,"93 ",
公寓,WZA01029,福星里,臺北市萬華區開封街二段47號,"25.046966,121.505658",1,"454 ",
公寓,WZA01030,福星里,臺北市萬華區開封街二段55號,"25.047018,121.505444",1,"114 ",
公寓,WZA01031,福星里,臺北市萬華區開封街二段57號,"25.047028,121.505414",1,"286 ",
公寓,WZA01033,福星里,臺北市萬華區開封街二段75-1號,"25.046969,121.505036",1,"92 ",
大樓,WZA01035,福星里,臺北市萬華區開封街二段79號,"25.04718,121.504779",1,"668 ",
公寓,WZA01720,福星里,臺北市萬華區環河南路一段13號,"25.047426,121.504805",1,"93 ",
大樓,WZA00401,福星里,臺北市萬華區西寧南路4號,"25.047999,121.507226",1,"12288 ",
公寓,WZA01035,福星里,臺北市萬華區開封街二段79號,"25.04718,121.504779",1,"668 ",
大樓,WZA01309,福星里,臺北市萬華區環河南路一段1號,"25.047886,121.505373",1,"11725 ",
公寓,WZA01721,福星里,臺北市萬華區昆明街34號,"25.047004,121.505885",1,"333 ",
大樓,WZA01724,福星里,臺北市萬華區開封街二段81號,"25.047194,121.504716",1,"800 ",
公寓,WZA02419,福星里,臺北市萬華區開封街二段69號,"25.047138,121.504988",1,"234 ",
公寓,WZA00079,福星里,臺北市萬華區中華路一段16號,"25.047364,121.509326",1,"293 ",
公寓,WZA00395,福星里,臺北市萬華區中華路一段18巷23號,"25.047481,121.508505",1,"193 ",
公寓,WZA00404,福星里,臺北市萬華區西寧南路7號,"25.048273,121.507621",1,"198 ",
公寓,WZA00774,福星里,臺北市萬華區洛陽街45號,"25.047484,121.508028",1,"340 ",
大樓,WZA00775,福星里,臺北市萬華區洛陽街9號,"25.047385,121.508949",1,"1385 ",
公寓,WZA01722,福星里,臺北市萬華區西寧南路33號,"25.04768,121.507451",1,"26 ",
公寓,WZA01723,福星里,臺北市萬華區開街二段5-6號,"25.046017,121.508839",1,"266 ",
公寓,WZA01725,福星里,臺北市萬華區西寧南路15號,"25.048096,121.507569",1,"26 ",
公寓,WZA01726,福星里,臺北市萬華區西寧南路11號,"25.048189,121.507596",1,"66 ",
公寓,WZA01727,福星里,臺北市萬華區西寧南路25號,"25.047896,121.507514",1,"33 ",
大樓,WZA02248,福星里,臺北市萬華區洛陽街47-55號,"25.047498,121.507992",1,"634 ",
大樓,WZA00093,福星里,臺北市萬華區中華路一段18巷23號,"25.047481,121.508505",1,"284 ",
大樓,WZA02270,福星里,臺北市萬華區西寧南路12號,"25.046887,121.507024",1,"532 ",
大樓,WZA02326,福星里,臺北市萬華區忠孝西路二段38號,"25.048328,121.507881",1,"546 ",
大樓,WZA00083,福星里,臺北市萬華區中華路一段78號,"25.04557,121.508846",1,"568 ",
公寓,WZA00084,福星里,臺北市萬華區中華路一段80號,"25.045453,121.508812",1,"190 ",
公寓,WZA00085,福星里,臺北市萬華區中華路一段82號,"25.045316,121.5087",1,"344 ",
公寓,WZA00095,福星里,臺北市萬華區中華路一段6巷25號,"25.044129,121.508163",1,"92 ",
大樓,WZA00096,福星里,臺北市萬華區中華路一段76巷29號,"25.045888,121.507993",1,"320 ",
公寓,WZA00098,福星里,臺北市萬華區中華路一段76巷9號,"25.04576,121.50854",1,"98 ",
公寓,WZA01026,福星里,臺北市萬華區開封街二段30號,"25.046202,121.508216",1,"57 ",
大樓,WZA01236,福星里,臺北市萬華區漢中街8號,"25.045705,121.507751",1,"612 ",
公寓,WZA01730,福星里,臺北市萬華區開封街二段6~10號,"25.047052,121.504591",1,"53 ",
公寓,WZA01732,福星里,臺北市萬華區開封街二段24號,"25.046167,121.508402",1,"13 ",
公寓,WZA01733,福星里,臺北市萬華區開封街二段26號,"25.046029,121.508876",1,"13 ",
公寓,WZA01734,福星里,臺北市萬華區開封街二段32號,"25.046029,121.508876",1,"20 ",
公寓,WZA01735,福星里,臺北市萬華區漢口街二段23號,"25.045494,121.507954",1,"106 ",
公寓,WZA01736,福星里,臺北市萬華區中華路一段74號,"25.045769,121.5089",1,"106 ",
大樓,WZA02233,福星里,臺北市萬華區中華路一段68號,"25.046016,121.508975",1,"292 ",
公寓,WZA02234,福星里,臺北市萬華區開封街二段36號,"25.046295,121.507841",1,"313 ",
大樓,WZA02330,福星里,臺北市萬華區開封街二段12號,"25.046057,121.508692",1,"706 ",
大樓,WZA02337,福星里,臺北市萬華區開封街二段22號,"25.046029,121.508876",1,"409 ",
公寓,WZA02361,福星里,臺北市萬華區漢口街二段27號,"25.045572,121.507619",1,"284 ",
公寓,WZA02373,福星里,臺北市萬華區漢中街2號,"25.046054,121.507831",1,"376 ",
公寓,WZA00402,福星里,臺北市萬華區西寧南路63號,"25.046448,121.507105",1,"158 ",
公寓,WZA00403,福星里,臺北市萬華區西寧南路67號,"25.046202,121.507025",1,"272 ",
公寓,WZA01229,福星里,臺北市萬華區漢中街2號,"25.046054,121.507831",1,"161 ",
大樓,WZA02263,福星里,臺北市萬華區開封街二段40號,"25.04633,121.507688",1,"789 ",
大樓,WZA01027,福星里,臺北市萬華區開封街二段44-1號,"25.046296,121.50756",1,"732 ",
公寓,WZA01203,福星里,臺北市萬華區漢口街二段41-2號,"25.045683,121.50715",1,"52 ",
公寓,WZA01234,福星里,臺北市萬華區漢中街4號,"25.045922,121.507824",1,"88 ",
公寓,WZA01737,福星里,臺北市萬華區西寧南路81號,"25.04579,121.506912",1,"40 ",
公寓,WZA01738,福星里,臺北市萬華區開封街二段46號,"25.046392,121.50744",1,"46 ",
大樓,WZA01032,福星里,臺北市萬華區西寧南路24號,"25.046097,121.506795",1,"709 ",
大樓,WZA01205,福星里,臺北市萬華區漢口街二段55號,"25.045945,121.506186",1,"458 ",
大樓,WZA01206,福星里,臺北市萬華區漢口街二段55號,"25.045945,121.506186",1,"549 ",
公寓,WZA01221,福星里,臺北市萬華區漢口街二段53巷1號,"25.045947,121.506304",1,"117 ",
公寓,WZA01739,福星里,臺北市萬華區西寧南路20號,"25.046351,121.506872",1,"34 ",
公寓,WZA01740,福星里,臺北市萬華區西寧南路3號,"25.048393,121.507656",1,"26 ",
公寓,WZA01741,福星里,臺北市萬華區漢口街二段51號,"25.045867,121.506387",1,"672 ",
公寓,WZA01742,福星里,臺北市萬華區漢口街二段53巷6號,"25.046205,121.506277",1,"26 ",
公寓,WZA01743,福星里,臺北市萬華區漢口街二段53巷8號,"25.046249,121.506294",1,"20 ",
公寓,WZA02368,福星里,臺北市萬華區漢口街二段49號,"25.045852,121.506452",1,"789 ",
公寓,WZA02401,福星里,臺北市萬華區漢口街二段53巷8號,"25.046249,121.506294",1,"134 ",
大樓,WZA00569,福星里,臺北市萬華區昆明街46號,"25.046433,121.505717",3,"4630 ",
大樓,WZA00570,福星里,臺北市萬華區昆明街46號,"25.046433,121.505717",2,"4630 ",
大樓,WZA01034,福星里,臺北市萬華區開封街二段78-1號,"25.047003,121.504896",1,"728 ",
大樓,WZA01210,福星里,臺北市萬華區昆明街58號,"25.046246,121.505664",1,"750 ",
大樓,WZA01211,福星里,臺北市萬華區漢口街二段73號,"25.046136,121.505249",1,"696 ",
公寓,WZA01213,福星里,臺北市萬華區漢口街二段79號,"25.046082,121.504715",1,"88 ",
公寓,WZA01218,福星里,臺北市萬華區漢口街二段109巷15號,"25.046731,121.504704",1,"94 ",
公寓,WZA01219,福星里,臺北市萬華區漢口街二段109巷17號,"25.04672,121.504757",1,"60 ",
公寓,WZA02230,福星里,臺北市萬華區漢口街二段75號,"25.04617,121.5051",1,"181 ",
公寓,WZA01224,福星里,臺北市萬華區漢口街二段83巷6號,"25.046669,121.504964",1,"68 ",
公寓,WZA01744,福星里,臺北市萬華區漢口街二段83巷8弄1號,"25.046713,121.505035",1,"26 ",
公寓,WZA01745,福星里,臺北市萬華區漢口街二段83巷10弄1號,"25.046766,121.505041",1,"26 ",
公寓,WZA01746,福星里,臺北市萬華區漢口街二段69號,"25.046104,121.505384",1,"33 ",
公寓,WZA01747,福星里,臺北市萬華區開封街二段82號,"25.047065,121.504638",1,"40 ",
公寓,WZA01201,福星里,臺北市萬華區漢口街二段113號,"25.046365,121.504292",1,"277 ",
公寓,WZA01202,福星里,臺北市萬華區漢口街二段127號,"25.046458,121.503899",1,"154 ",
公寓,WZA01214,福星里,臺北市萬華區漢口街二段87號,"25.04622,121.504884",1,"185 ",
大樓,WZA01317,福星里,臺北市萬華區環河南路一段23號,"25.046862,121.504181",1,"1312 ",
公寓,WZA01748,福星里,臺北市萬華區漢口街二段109巷2號,"25.046655,121.504487",1,"33 ",
公寓,WZA01749,福星里,臺北市萬華區漢口街二段109巷4號,"25.046655,121.504487",1,"26 ",
公寓,WZA01750,福星里,臺北市萬華區漢口街二段97號,"25.046272,121.504664",1,"26 ",
公寓,WZA01751,福星里,臺北市萬華區漢口街二段115號,"25.046382,121.504221",1,"13 ",
公寓,WZA01752,福星里,臺北市萬華區開封街二段86號,"25.047052,121.504591",1,"13 ",
大樓,WZA02410,福星里,臺北市萬華區漢口街二段97號,"25.046272,121.504664",1,"924 ",
大樓,WZA02439,福星里,臺北市萬華區西寧南路77號,"25.045192,121.506395",1,"232 ",
大樓,WZA00092,福星里,臺北市萬華區中華路一段4號,"25.047615,121.50939",2,"1770 ",
國稅局,WZA01731,福星里,臺北市萬華區中華路一段2號,"25.047844,121.509197",1,"266 ",
萬華運動中心,WZA02311,福星里,臺北市萬華區西寧南路6-1號,"25.047498,121.507142",1,"3017 ",
洛陽停車場,WZA01309,福星里,臺北市萬華區環河南路一段1號,"25.048762,121.505897",1,"11725 ",
公寓,WZA00008,福音里,臺北市萬華區三水街50號,"25.03712,121.500654",1,"188 ",
公寓,WZA00170,福音里,臺北市萬華區里永福街67號,"25.035962,121.502737",1,"120 ",
公寓,WZA00171,福音里,臺北市萬華區永福街77號,"25.03875,121.50328",1,"397 ",
公寓,WZA000173,福音里,臺北市萬華區永福街79號,"25.038882,121.502786",1,"53 ",
公寓,WZA00174,福音里,臺北市萬華區永福街93號,"25.038959,121.502743",1,"88 ",
公寓,WZA00165,福音里,臺北市萬華區和平西路三段57號,"25.038961,121.502555",1,"172 ",
公寓,WZA00556,福音里,臺北市萬華區和平西路三段55巷8弄9號,"25.035354,121.502354",1,"276 ",
公寓,WZA00557,福音里,臺北市萬華區昆明街248號,"25.035867,121.502262",1,"61 ",
公寓,WZA00558,福音里,臺北市萬華區昆明街256號,"25.039584,121.504074",1,"114 ",
公寓,WZA00564,福音里,臺北市萬華區昆明街262號,"25.039401,121.504036",1,"76 ",
公寓,WZA00396,福音里,臺北市萬華區昆明街264.270號,"25.039232,121.504006",1,"240 ",
公寓,WZA00173,福音里,臺北市萬華區昆明街276號,"25.035408,121.50321",1,"100 ",
公寓,WZA00174,福音里,臺北市萬華區昆明街278號,"25.038844,121.503932",1,"166 ",
公寓,WZA00164,福音里,臺北市萬華區昆明街306號,"25.038805,121.503924",1,"468 ",
公寓,WZA00569,福音里,臺北市萬華區昆明街314號,"25.036327,121.503396",1,"38 ",
公寓,WZA00570,福音里,臺北市萬華區昆明街316號,"25.035975,121.503322",1,"636 ",
公寓,WZA00571,福音里,臺北市萬華區昆明街322號,"25.035791,121.503288",1,"314 ",
公寓,WZA00857,福音里,臺北市萬華區福音里康定路97號,"25.035408,121.50321",1,"242 ",
公寓,WZA00835,福音里,臺北市萬華區福音里康定路101巷2號,"25.03966,121.502042",1,"584 ",
公寓,WZA00836,福音里,臺北市萬華區福音里康定路101巷9-1號,"25.039539,121.502395",1,"46 ",
公寓,WZA00852,福音里,臺北市萬華區福音里康定路121巷1號,"25.039532,121.502443",1,"50 ",
公寓,WZA0126,福音里,臺北市萬華區貴陽街二段102號,"25.039268,121.502022",1,"518 ",
公寓,WZA00961,福音里,臺北市萬華區福音里貴陽街二段116.122號,"25.039846,121.50306",1,"685 ",
公寓,WZA01238,福音里,臺北市萬華區廣州街106號,"25.039923,121.502278",1,"50 ",
公寓,WZA01239,福音里,臺北市萬華區廣州街114-11號,"25.036525,121.50211",1,"282 ",
公寓,WZA00861,福音里,臺北市萬華區康定路231號,"25.036501,121.505182",1,"370 ",
公寓,WZA01002,福音里,臺北市萬華區貴陽街二段78號,"25.035385,121.501362",1、2,"424 ",
公寓,WZA01000,福音里,臺北市萬華區貴陽街二段84號,"25.039733,121.503829",1,"160 ",
公寓,WZA01010,福音里,臺北市萬華區福音里貴陽街二段94號,"25.039747,121.503686",1,"704 ",
