類別,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,D501000171,復興里,新北市汐止區龍安路202巷39號2,1,650.0,汐止派出所,,121.652211,25.063621
大樓,D501000172,智慧里,新北市汐止區大同路2段167號1,1,132.0,汐止派出所,,121.6511,25.064139
大樓,D501000173,禮門里,新北市汐止區大同路2段394號,1,3341.0,汐止派出所,,121.63975,25.059725
大樓,D501000174,福安里,新北市汐止區仁愛路161號,1,1397.0,汐止派出所,,121.66387,25.065253
大樓,D501000175,福安里,新北市汐止區仁愛路159號,1,3930.0,汐止派出所,,121.66373,25.065066
大樓,D501000176,橋東里,新北市汐止區忠孝東路480號,1,548.0,汐止派出所,,121.666243,25.073511
大樓,D501000177,自強里,新北市汐止區莊敬街29巷11號2,1,673.0,汐止派出所,,121.657201,25.060891
大樓,D501000178,自強里,新北市汐止區莊敬街29巷9弄1號2,1,596.0,汐止派出所,,121.657509,25.061048
大樓,D501000179,文化里,新北市汐止區水源路291巷1號,1,1388.0,汐止派出所,,121.654424,25.058398
大樓,D501000180,自強里,新北市汐止區莊敬街29巷16號,1,216.0,汐止派出所,,121.657153,25.060307
大樓,D501000181,自強里,新北市汐止區新興路106號,1,3868.0,汐止派出所,,121.658071,25.060853
大樓,D501000182,文化里,新北市汐止區汐碇16-1巷1號,2,3102.0,汐止派出所,,121.652696,25.058342
大樓,D501000183,信望里,新北市汐止區大同2段508號,1,602.0,汐止派出所,,121.631024,25.054991
大樓,D501000184,智慧里,新北市汐止區大同2段231號,1,7417.0,汐止派出所,,121.653455,25.065355
大樓,D501000185,城中里,新北市汐止區大同二段653號,1,271.0,汐止派出所,,121.664678,25.071642
大樓,D501000186,文化里,新北市汐止區南興62號,4,4808.0,汐止派出所,,121.652252,25.05926
大樓,D501000187,白雲里,新北市汐止區水源二段283巷1之1號,1,302.0,汐止派出所,,121.660551,25.049822
大樓,D501000188,信望里,新北市汐止區大同路2段551巷2號,1,548.0,汐止派出所,,121.662384,25.069968
大樓,D501000189,新昌里,新北市汐止區新台五路二段77號,3,918.0,汐止派出所,,121.664109,25.066832
大樓,D501000190,大同里,新北市汐止區大同二段184巷1-1號,1,246.0,汐止派出所,,121.653685,25.063524
大樓,D501000191,大同里,新北市汐止區大同二段226號,1,1902.0,汐止派出所,,121.653794,25.065323
大樓,D501000192,城中里,新北市汐止區建成路23巷32號,1,258.0,汐止派出所,,121.664198,25.071887
大樓,D501000193,復興里,新北市汐止區新台五路1段99號,1,41357.0,汐止派出所,,121.648248,25.06162
大樓,D501000194,秀峰里,新北市汐止區新台五路1段270號,2,1001.0,汐止派出所,,121.6591,25.064409
大樓,D501000195,江北里,新北市汐止區汐萬路1段193號,1,2101.0,汐止派出所,,121.652351,25.071691
大樓,D501000196,復興里,新北市汐止區新台五路1段137號,1,1026.0,汐止派出所,,121.652795,25.062118
大樓,D501000197,義民里,新北市汐止區大同路2段459號,1,2145.0,汐止派出所,,121.660235,25.068165
大樓,D501000198,新昌里,新北市汐止區新昌路37號,1,1917.0,汐止派出所,,121.662442,25.068113
大樓,D501000199,文化里,新北市汐止區南興路58號,1,920.0,汐止派出所,,121.652643,25.059556
大樓,D501000200,文化里,新北市汐止區南興路51號,3,4841.0,汐止派出所,,121.652509,25.060629
大樓,D501000201,文化里,新北市汐止區南興81號,1,237.0,汐止派出所,,121.652904,25.059278
公寓,D501000202,橋東里,新北市汐止區忠孝東路490號,3,1718.0,汐止派出所,,121.666443,25.074072
公寓,D501000203,文化里,新北市汐止區南興96號,1,129.0,汐止派出所,,121.65334,25.058689
大樓,D501000204,秀山里,新北市汐止區仁愛路106巷23號,1,827.0,汐止派出所,,121.662792,25.063
公寓,D501000205,江北里,新北市汐止區汐萬路1段211巷26號,1,438.0,汐止派出所,,121.651094,25.071759
大樓,D501000206,仁德里,新北市汐止區中正路36號,1,662.0,汐止派出所,,121.662282,25.070319
大樓,D501000207,禮門里,新北市汐止區中正路296號,1,655.0,汐止派出所,,121.656567,25.068325
大樓,D501000208,禮門里,新北市汐止區大同路二段446號,1,869.0,汐止派出所,,121.659621,25.067273
大樓,D501000209,自強里,新北市汐止區新興路121號,1,6687.0,汐止派出所,,121.658318,25.061097
大樓,D501000210,自強里,新北市汐止區水源路一段168巷6號,1,839.0,汐止派出所,,121.655249,25.06225
大樓,D501000211,文化里,新北市汐止區南興路89號,1,662.0,汐止派出所,,121.65315,25.058851
大樓,D501000212,文化里,新北市汐止區汐碇1號,2,1479.0,汐止派出所,,121.653451,25.058611
大樓,D501000213,秀峰里,新北市汐止區仁愛路43號,1,323.0,汐止派出所,,121.659651,25.063375
大樓,D501000214,仁德里,新北市汐止區和平街5號,1,353.0,汐止派出所,,121.663314,25.070638
大樓,D501000215,福安里,新北市汐止區仁愛路162號6,1,1816.0,汐止派出所,,121.664725,25.064778
大樓,D501000216,城中里,新北市汐止區大同路2段637號,1,1341.0,汐止派出所,,121.664302,25.07141
大樓,D501000217,橋東里,新北市汐止區忠孝東路415號,1,1867.0,汐止派出所,,121.665781,25.071393
大樓,D501000218,福安里,新北市汐止區仁愛路152巷45號,1,2316.0,汐止派出所,,121.665197,25.063531
大樓,D501000219,橋東里,新北市汐止區茄苳路61號,1,542.0,汐止派出所,,121.672095,25.068236
大樓,D502000001,崇德里,新北市汐止區新台五路二段二段170號,3,4500.0,長安派出所,,121.662901,25.06703
公寓,D502000002,保長里,新北市汐止區保一街9巷14號,4,260.0,長安派出所,,121.674372,25.081079
公寓,D502000003,保長里,新北市汐止區保一街9巷8弄15號,1,1466.0,長安派出所,,121.674098,25.080489
公寓,D502000004,保長里,新北市汐止區長興街2段4巷11-23號,1,270.0,長安派出所,,121.672223,25.080174
大樓,D502000005,保長里,新北市汐止區保一街35巷4號,2,1269.0,長安派出所,,121.674797,25.080515
大樓,D502000006,保長里,新北市汐止區保一街9巷8弄2號,1,412.0,長安派出所,,121.673931,25.080982
公寓,D502000007,保長里,新北市汐止區保一街9巷19號,1,1745.0,長安派出所,,121.674282,25.081179
大樓,D502000008,茄苳里,新北市汐止區茄苳路267號,1,58.0,長安派出所,,121.672212,25.06818
大樓,D502000009,茄苳里,新北市汐止區茄苳路269號,1,116.0,長安派出所,,121.67227,25.068161
公寓,D502000010,崇德里,新北市汐止區茄苳路158號,2,149.0,長安派出所,,121.669,25.069433
公寓,D502000011,崇德里,新北市汐止區茄苳路158號,2,552.0,長安派出所,,121.669,25.069433
大樓,D502000012,茄苳里,新北市汐止區茄苳路274號27,1,516.0,長安派出所,,121.671836,25.06918
大樓,D502000013,茄苳里,新北市汐止區茄苳路256號,1,284.0,長安派出所,,121.671702,25.068244
大樓,D502000014,茄苳里,新北市汐止區茄苳路241號24,1,226.0,長安派出所,,121.670911,25.069875
公寓,D502000015,保安里,新北市汐止區大同路三段392號39,1,1769.0,長安派出所,,121.65494,25.065146
大樓,D502000017,鄉長里,新北市汐止區鄉長路8號,1,2616.0,長安派出所,,121.668853,25.080824
大樓,D502000018,鄉長里,新北市汐止區吉祥街11巷5-15號,2,1510.0,長安派出所,,121.667324,25.080366
大樓,D502000019,鄉長里,新北市汐止區長江街239號25,3,7101.0,長安派出所,,121.662478,25.079673
公寓,D502000020,崇德里,新北市汐止區茄苳路157號,1,3045.0,長安派出所,,121.669734,25.069764
大樓,D502000021,崇德里,新北市汐止區茄苳路90號,1,182.0,長安派出所,,121.672758,25.067483
公寓,D502000022,崇德里,新北市汐止區招商街21號,1,2937.0,長安派出所,,121.666929,25.068348
公寓,D502000024,茄苳里,新北市汐止區忠孝東路382巷1弄14號,1,526.0,長安派出所,,121.666098,25.070225
大樓,D502000025,崇德里,新北市汐止區茄苳路66號1,1,233.0,長安派出所,,121.67024,25.068638
大樓,D502000026,崇德里,新北市汐止區招商街11巷1號,1,1360.0,長安派出所,,121.666572,25.068833
大樓,D502000027,崇德里,新北市汐止區中華街49號,2,632.0,長安派出所,,121.667577,25.071672
大樓,D502000028,崇德里,新北市汐止區茄苳路84號,1,706.0,長安派出所,,121.672398,25.067815
大樓,D502000029,保安里,新北市汐止區汐平路一段28號,1,462.0,長安派出所,,121.681986,25.070571
公寓,D502000030,保安里,新北市汐止區大同路3段369巷26號,1,2701.0,長安派出所,,121.676692,25.073561
公寓,D502000034,茄苳里,新北市汐止區茄興街1號,1,569.0,長安派出所,,121.673332,25.067722
公寓,D502000035,茄苳里,新北市汐止區茄安路16號,1,569.0,長安派出所,,121.673173,25.067884
大樓,D502000036,茄苳里,新北市汐止區新台五路二段246號25,3,6317.0,長安派出所,,121.674721,25.065287
公寓,D502000037,保安里,新北市汐止區大安街52巷4號10,1,3696.0,長安派出所,,121.678561,25.073083
公寓,D502000038,保長里,新北市汐止區保長路35巷40號,1,238.0,長安派出所,,121.673776,25.080226
大樓,D502000039,茄苳里,新北市汐止區茄苳路262號27,1,476.0,長安派出所,,121.671836,25.06918
公寓,D502000040,長安里,新北市汐止區大同路三段110號,1,178.0,長安派出所,,121.670956,25.077029
大樓,D502000041,長安里,新北市汐止區大同路三段66號,3,1805.0,長安派出所,,121.667799,25.077034
大樓,D502000043,保長里,新北市汐止區保一街25巷1號,2,1493.0,長安派出所,,121.674158,25.080379
公寓,D502000044,保安里,新北市汐止區大同路三段553號,1,281.0,長安派出所,,121.681153,25.071863
大樓,D502000045,崇德里,新北市汐止區茄苳路83號,2,7742.0,長安派出所,,121.670186,25.069573
大樓,D502000046,茄苳里,新北市汐止區茄苳路259號,1,254.0,長安派出所,,121.672016,25.068275
公寓,D502000047,長安里,新北市汐止區長興街80號,1,706.0,長安派出所,,121.670699,25.079384
大樓,D502000048,保新里,新北市汐止區大同路三段609號,4,1853.0,長安派出所,,121.683036,25.074505
大樓,D502000049,保新里,新北市汐止區大同路三段611號,5,6057.0,長安派出所,,121.682977,25.075195
大樓,D502000050,保長里,新北市汐止區保一街49號,2,457.0,長安派出所,,121.674398,25.079921
大樓,D502000051,長安里,新北市汐止區長興街1段16號,1,141.0,長安派出所,,121.669692,25.078851
大樓,D502000052,茄苳里,新北市汐止區茄苳路206號,2,3532.0,長安派出所,,121.670283,25.068608
大樓,D502000053,保長里,新北市汐止區保一街39號,2,1184.0,長安派出所,,121.674218,25.080172
公寓,D502000054,長安里,新北市汐止區長興街80號,1,477.0,長安派出所,,121.670699,25.079384
公寓,D502000055,長安里,新北市汐止區長安路179號,1,700.0,長安派出所,,121.671873,25.077299
公寓,D502000056,長安里,新北市汐止區長興街50號,1,249.0,長安派出所,,121.670575,25.079097
公寓,D502000057,崇德里,新北市汐止區茄苳路158號,1,688.0,長安派出所,,121.669,25.069433
公寓,D502000058,茄苳里,新北市汐止區茄苳路225巷11弄18號,1,257.0,長安派出所,,121.67104,25.069787
大樓,D502000059,茄苳里,新北市汐止區新台五路2段242號,3,305.0,長安派出所,,121.672349,25.065749
大樓,D502000061,茄苳里,新北市汐止區新台五路2段240號,4,557.0,長安派出所,,121.67221,25.065982
大樓,D502000062,保長里,新北市汐止區長興街2段50巷43號,2,2104.0,長安派出所,,121.675234,25.080988
大樓,D502000063,保長里,新北市汐止區保一街105號,4,2142.0,長安派出所,,121.674999,25.080275
大樓,D502000064,崇德里,新北市汐止區茄苳路130號,5,3045.0,長安派出所,,121.671108,25.068586
大樓,D502000065,保長里,新北市汐止區保長路102號,3,3820.0,長安派出所,,121.674755,25.078553
大樓,D502000066,保長里,新北市汐止區保長路83號2,3,2325.0,長安派出所,,121.674651,25.07857
大樓,D502000067,保安里,新北市汐止區汐平路一段8號,3,635.0,長安派出所,,121.680848,25.070952
大樓,D502000068,保長里,新北市汐止區保一街1號,2,322.0,長安派出所,,121.673695,25.081589
大樓,D502000069,保長里,新北市汐止區保長51巷18號,3,626.0,長安派出所,,121.674187,25.07889
大樓,D502000070,保長里,新北市汐止區長興街二段60號,3,609.0,長安派出所,,121.674645,25.081794
大樓,D502000071,保長里,新北市汐止區長興街2段56號3,3,1354.0,長安派出所,,121.67438,25.081865
大樓,D502000072,保長里,新北市汐止區長興街2段62號,3,1019.0,長安派出所,,121.674578,25.081916
大樓,D502000073,長安里,新北市汐止區長興街1段29號,2,406.0,長安派出所,,121.669753,25.079051
大樓,D502000074,保長里,新北市汐止區保長路53號,3,959.0,長安派出所,,121.673564,25.078817
大樓,D502000075,保安里,新北市汐止區汐平路1段18號,3,406.0,長安派出所,,121.681373,25.070711
大樓,D502000076,茄苳里,新北市汐止區茄苳路286號,2,395.0,長安派出所,,121.672431,25.067784
大樓,D502000077,保新里,新北市汐止區保長路422號,2,2304.0,長安派出所,,121.684149,25.072236
大樓,D502000078,保新里,新北市汐止區保長路428號,2,2285.0,長安派出所,,121.684324,25.072144
大樓,D502000079,長安里,新北市汐止區忠孝東路520號,1,677.0,長安派出所,,121.667266,25.076212
公寓,D503000002,烘內里,新北市汐止區汐萬路三段252巷7號,1,898.0,烘內派出所,,121.644075,25.104776
大樓,D503000003,烘內里,新北市汐止區瑞松街150巷20號,1,1992.0,烘內派出所,,121.647733,25.108986
大樓,D503000004,拱北里,新北市汐止區汐萬路2段228巷31弄1號,1,3610.0,烘內派出所,,121.647494,25.091176
大樓,D503000005,拱北里,新北市汐止區汐萬路二段228巷18弄11號,1,4398.0,烘內派出所,,121.649128,25.090149
大樓,D503000006,拱北里,新北市汐止區汐萬路二段228巷31弄13號,1,3465.0,烘內派出所,,121.647175,25.091452
大樓,D503000007,拱北里,新北市汐止區汐萬路二段228巷31弄58號,1,7477.0,烘內派出所,,121.646991,25.091969
公寓,D503000008,拱北里,新北市汐止區汐萬路二段114號,1,1361.0,烘內派出所,,121.648276,25.084841
大樓,D503000009,拱北里,新北市汐止區汐萬路二段228巷31弄10號,1,2354.0,烘內派出所,,121.647908,25.091291
大樓,D503000010,拱北里,新北市汐止區汐萬路二段228巷31弄5號,1,6028.0,烘內派出所,,121.64706,25.091652
大樓,D503000011,拱北里,新北市汐止區汐萬路二段228巷31弄141號,1,7189.0,烘內派出所,,121.646582,25.091933
公寓,D503000012,拱北里,新北市汐止區汐萬路二段279號,1,786.0,烘內派出所,,121.645075,25.089142
公寓,D503000013,拱北里,新北市汐止區汐萬路二段279號,1,297.0,烘內派出所,,121.645075,25.089142
公寓,D503000014,烘內里,新北市汐止區汐萬路3段217巷1號,1,3616.0,烘內派出所,,121.643528,25.103184
大樓,D504000001,北山里,新北市汐止區康寧街309號,3,1318.0,社后派出所,,121.627289,25.067531
大樓,D504000002,北山里,新北市汐止區康寧街301號,3,3394.0,社后派出所,,121.62674,25.067429
大樓,D504000003,北山里,汐止區明峰街29號,2,481.0,社后派出所,,121.63414,25.071336
大樓,D504000004,湖光里,新北市汐止區康寧街505號,2,404.0,社后派出所,,121.632903,25.068637
大樓,D504000005,厚德里,新北市汐止區樟樹一路222號,2,1042.0,社后派出所,,121.642448,25.066398
大樓,D504000006,北山里,新北市汐止區康寧街61巷25弄1號,2,1542.0,社后派出所,,121.619217,25.067582
大樓,D504000007,北山里,新北市汐止區康寧街61巷51號,2,1622.0,社后派出所,,121.619856,25.06771
大樓,D504000008,福德里,新北市汐止區福德一路201巷1號,3,8044.0,社后派出所,,121.635631,25.065498
大樓,D504000009,北山里,新北市汐止區康寧街332號,2,1538.0,社后派出所,,121.627601,25.067372
公寓,D504000010,湖光里,新北市汐止區明峰街12號之7,1,480.0,社后派出所,,121.635062,25.071528
大樓,D504000011,湖光里,新北市汐止區明峰街15號,1,150.0,社后派出所,,121.634846,25.071398
公寓,D504000012,北山里,新北市汐止區明峰街297巷5弄1號,1,321.0,社后派出所,,121.625812,25.067614
公寓,D504000013,北山里,新北市汐止區康寧街304號,1,418.0,社后派出所,,121.626323,25.067142
大樓,D504000014,中興里,新北市汐止區福德二路181巷165號,2,1472.0,社后派出所,,121.630475,25.064879
公寓,D504000015,樟樹里,新北市汐止區中興路72號,1,345.0,社后派出所,,121.635202,25.061699
大樓,D504000016,北山里,新北市汐止區明峰街307弄283號,2,4722.0,社后派出所,,121.626435,25.068364
公寓,D504000017,康福里,新北市汐止區福德一路83號,1,373.0,社后派出所,,121.635732,25.065865
公寓,D504000018,湖光里,新北市汐止區民族一街19號,1,129.0,社后派出所,,121.634089,25.070804
公寓,D504000019,山光里,新北市汐止區樟樹二路325號,2,2080.0,社后派出所,,121.641275,25.070212
大樓,D504000020,北山里,新北市汐止區康寧街133號,2,2360.0,社后派出所,,121.621037,25.066652
大樓,D504000021,樟樹里,新北市汐止區中興路96巷2號,2,3132.0,社后派出所,,121.635104,25.062397
大樓,D504000022,湖光里,新北市汐止區康寧街589號,2,1132.0,社后派出所,,121.635107,25.070199
大樓,D504000023,北山里,新北市汐止區康寧街281號,2,1682.0,社后派出所,,121.6261,25.067256
公寓,D504000024,樟樹里,新北市汐止區大同路一段336號,1,60.0,社后派出所,,121.637864,25.058901
公寓,D504000025,湖光里,新北市汐止區明峰街20號,1,284.0,社后派出所,,121.634587,25.071559
公寓,D504000026,湖光里,新北市汐止區明峰街28號,1,256.0,社后派出所,,121.634145,25.07151
大樓,D504000027,興福里,新北市汐止區福德一路152號,2,1260.0,社后派出所,,121.636501,25.066827
大樓,D504000028,北山里,新北市汐止區康寧街147號,2,3593.0,社后派出所,,121.621847,25.067162
公寓,D504000029,北峰里,新北市汐止區明峰街190號,1,888.0,社后派出所,,121.628098,25.069749
大樓,D504000030,環河里,新北市汐止區福德一路381巷25號,2,1010.0,社后派出所,,121.628759,25.059762
公寓,D504000031,康福里,新北市汐止區福德一路1號,1,242.0,社后派出所,,121.635692,25.066024
公寓,D504000032,北山里,新北市汐止區康寧街169巷101號,2,745.0,社后派出所,,121.622687,25.070097
大樓,D504000033,樟樹里,新北市汐止區大同路一段175號,3,4630.0,社后派出所,,121.632903,25.056973
大樓,D504000034,中興里,新北市汐止區環河街1號,1,637.0,社后派出所,,121.629412,25.059377
公寓,D504000035,金龍里,新北市汐止區湖前街77巷5弄2號,1,386.0,社后派出所,,121.631153,25.070272
公寓,D504000036,湖光里,新北市汐止區明峰街4號,1,216.0,社后派出所,,121.635588,25.071257
大樓,D504000037,湖光里,新北市汐止區明峰街84號,2,657.0,社后派出所,,121.631358,25.071221
公寓,D504000038,北山里,新北市汐止區明峰293號之29,1,201.0,社后派出所,,121.625649,25.067407
大樓,D504000039,樟樹里,新北市汐止區中興路86號,2,1576.0,社后派出所,,121.634891,25.06207
大樓,D504000040,興福里,新北市汐止區福德二路18號,2,809.0,社后派出所,,121.635038,25.068129
公寓,D504000041,中興里,新北市汐止區福德一路233號,1,248.0,社后派出所,,121.634091,25.064851
大樓,D504000042,環河里,新北市汐止區南陽街117號,1,400.0,社后派出所,,121.624232,25.060705
公寓,D504000043,樟樹里,新北市汐止區大同路一段235號,1,90.0,社后派出所,,121.634812,25.057974
大樓,D504000044,忠孝里,新北市汐止區樟樹一路126號,2,1190.0,社后派出所,,121.642177,25.064416
大樓,D504000045,中興里,新北市汐止區中興路150巷11號,2,1089.0,社后派出所,,121.632787,25.064898
公寓,D504000046,福德里,新北市汐止區福德一路179號,1,162.0,社后派出所,,121.63584,25.065945
公寓,D504000047,福德里,新北市汐止區福德路一段183號,1,144.0,社后派出所,,121.635732,25.065865
公寓,D504000048,興福里,新北市汐止區福德一路158號,1,930.0,社后派出所,,121.636327,25.066623
大樓,D504000049,金龍里,新北市汐止區湖前街55號,3,3058.0,社后派出所,,121.631857,25.07022
公寓,D504000050,北山里,新北市汐止區康寧街169巷102號,1,264.0,社后派出所,,121.62297,25.070027
公寓,D504000051,湖興里,新北市汐止區康寧街753巷16號,1,165.0,社后派出所,,121.638386,25.075921
大樓,D504000052,金龍里,新北市汐止區明峰街109號,3,9928.0,社后派出所,,121.631315,25.070999
大樓,D504000053,厚德里,新北市汐止區樟樹二路254巷5號,2,1540.0,社后派出所,,121.64182,25.070377
公寓,D504000054,湖光里,新北市汐止區民族二街32巷2號,1,125.0,社后派出所,,121.634827,25.071238
公寓,D504000055,北山里,新北市汐止區康寧街141巷18號,1,384.0,社后派出所,,121.621472,25.067432
大樓,D504000056,金龍里,新北市汐止區湖前街7號,3,4126.0,社后派出所,,121.632001,25.070898
大樓,D504000057,忠孝里,新北市汐止區樟樹一路1號,1,421.0,社后派出所,,121.642529,25.068495
大樓,D504000058,厚德里,新北市汐止區樟樹一路147號,3,4130.0,社后派出所,,121.642486,25.06775
大樓,D504000059,興福里,新北市汐止區福德一路139號,3,3257.0,社后派出所,,121.636912,25.066985
大樓,D504000060,山光里,新北市汐止區樟樹一路157號,2,2234.0,社后派出所,,121.642529,25.068495
大樓,D504000061,北山里,新北市汐止區汐止區康寧街141巷26號,2,1102.0,社后派出所,,121.621231,25.068177
公寓,D504000062,中興里,新北市汐止區福德二路215號,1,264.0,社后派出所,,121.627935,25.064557
大樓,D504000064,中興里,新北市汐止區福德一路252號,2,1877.0,社后派出所,,121.633371,25.064916
大樓,D504000065,忠孝里,新北市汐止區樟樹一路152巷1號,2,1265.0,社后派出所,,121.642707,25.06514
公寓,D504000066,湖光里,新北市汐止區明峰街2巷3號,1,181.0,社后派出所,,121.635702,25.071355
大樓,D504000067,興福里,新北市汐止區福德二路19巷2號,3,2876.0,社后派出所,,121.635462,25.068071
公寓,D504000068,康福里,新北市汐止區福德一路2巷2號,1,234.0,社后派出所,,121.638959,25.070198
大樓,D504000069,山光里,新北市汐止區樟樹二路330巷3號,2,2684.0,社后派出所,,121.641726,25.070318
大樓,D504000070,厚德里,新北市汐止區樟樹一路145巷14號,2,2037.0,社后派出所,,121.641535,25.067968
大樓,D504000071,興福里,新北市汐止區福德一路149號,2,5304.0,社后派出所,,121.63667,25.0667
大樓,D504000072,樟樹里,新北市汐止區大同路一段156號之1,1,53.0,社后派出所,,121.644799,25.065231
大樓,D504000073,興福里,新北市汐止區福德一路157號,2,5890.0,社后派出所,,121.636512,25.066514
公寓,D504000074,湖興里,新北市汐止區伯爵街35巷2號,1,285.0,社后派出所,,121.638921,25.078077
大樓,D504000075,厚德里,新北市汐止區樟樹二路251巷12號,2,2362.0,社后派出所,,121.640053,25.068527
大樓,D504000076,北山里,新北市汐止區康寧街169巷103號,2,181.0,社后派出所,,121.622998,25.070643
大樓,D504000077,康福里,新北市汐止區福德路一段10號,2,265.0,社后派出所,,121.635939,25.067362
大樓,D504000078,興福里,新北市汐止區福德一路175號,2,132.0,社后派出所,,121.635992,25.066029
大樓,D504000079,忠孝里,新北市汐止區樟樹一路106巷2號,2,1421.0,社后派出所,,121.642058,25.065276
大樓,D504000080,湖光里,新北市汐止區民族二街3號,1,352.0,社后派出所,,121.633512,25.069867
大樓,D504000081,北山里,新北市汐止區康寧街169巷23號,3,4774.0,社后派出所,,121.622717,25.068212
大樓,D504000082,興福里,新北市汐止區福德一路167號,2,3164.0,社后派出所,,121.636207,25.066245
大樓,D504000083,北山里,新北市汐止區康寧街141巷53號之1,2,3488.0,社后派出所,,121.620781,25.067965
大樓,D504000084,北山里,新北市汐止區康寧街169巷31號之1,3,6133.0,社后派出所,,121.622135,25.069265
大樓,D504000085,康福里,新北市汐止區福德三路75號,1,640.0,社后派出所,,121.636616,25.069211
大樓,D504000086,北山里,新北市汐止區康寧街113號,2,6956.0,社后派出所,,121.620707,25.066629
大樓,D504000087,湖光里,新北市汐止區明峰街19號,2,1608.0,社后派出所,,121.634597,25.071368
大樓,D504000088,湖光里,新北市汐止區湖前街60號,2,2997.0,社后派出所,,121.632094,25.070145
公寓,D504000089,湖興里,新北市汐止區伯爵街47巷7號,1,509.0,社后派出所,,121.637324,25.079475
大樓,D504000090,北山里,新北市汐止區康寧街169巷27號,2,8036.0,社后派出所,,121.62265,25.068775
大樓,D504000091,福德里,新北市汐止區福德一路187號,1,822.0,社后派出所,,121.635645,25.065809
大樓,D504000092,北山里,新北市汐止區康寧街141巷3號,2,2448.0,社后派出所,,121.621168,25.067075
大樓,D504000093,中興里,新北市汐止區福德二路156巷12號,2,2181.0,社后派出所,,121.630152,25.065512
大樓,D504000094,金龍里,新北市汐止區湖前街49號,2,2818.0,社后派出所,,121.631932,25.070094
大樓,D504000095,金龍里,新北市汐止區康寧街474巷7號,2,4724.0,社后派出所,,121.632324,25.067998
大樓,D504000096,厚德里,新北市汐止區樟樹二路279號,2,3713.0,社后派出所,,121.640995,25.069228
大樓,D504000097,湖光里,新北市汐止區明峰57號,1,201.0,社后派出所,,121.633215,25.071244
大樓,D504000098,厚德里,新北市汐止區樟樹一路220號,2,1270.0,社后派出所,,121.642434,25.066305
大樓,D504000099,山光里,新北市汐止區樟樹一路187號,2,2500.0,社后派出所,,121.642343,25.069134
公寓,D504000100,康福里,新北市汐止區民族一路20號,1,162.0,社后派出所,,121.634803,25.071
大樓,D504000101,福德里,新北市汐止區福德二路55巷6弄6號,1,440.0,社后派出所,,121.634214,25.066585
大樓,D504000102,中興里,新北市汐止區中興路110巷8弄2號,1,2377.0,社后派出所,,121.633968,25.063989
大樓,D504000104,湖光里,新北市汐止區康寧街751巷3號,3,6461.0,社后派出所,,121.637877,25.075244
大樓,D504000105,湖興里,新北市汐止區伯爵街12巷18號,1,608.0,社后派出所,,121.641802,25.076857
大樓,D504000106,樟樹里,新北市汐止區大同路一段306號,2,3097.0,社后派出所,,121.635968,25.057929
大樓,D504000107,湖光里,新北市汐止區民族二街1號,1,696.0,社后派出所,,121.635876,25.071923
公寓,D504000108,湖興里,新北市汐止區伯爵街45巷2號,1,1553.0,社后派出所,,121.637687,25.079336
大樓,D504000109,興福里,新北市汐止區福德一路155號,1,1204.0,社后派出所,,121.636566,25.066567
大樓,D504000110,湖光里,新北市汐止區明峰街2巷14號,1,186.0,社后派出所,,121.636012,25.07172
大樓,D504000111,金龍里,新北市汐止區明峰街118號,2,2484.0,社后派出所,,121.630201,25.071025
大樓,D504000112,樟樹里,新北市汐止區中興路98號,2,1177.0,社后派出所,,121.634551,25.062419
大樓,D504000113,湖光里,新北市汐止區明峰街2巷6號,2,586.0,社后派出所,,121.63587,25.071331
大樓,D504000114,湖光里,新北市汐止區明峰街24號,1,140.0,社后派出所,,121.634365,25.07153
大樓,D504000115,金龍里,新北市汐止區明峰街100號,1,1313.0,社后派出所,,121.630874,25.071313
大樓,D504000116,湖光里,新北市汐止區康寧街625號,2,2978.0,社后派出所,,121.636926,25.07203
大樓,D504000117,金龍里,新北市汐止區明峰街125號,2,1460.0,社后派出所,,121.630884,25.070854
大樓,D504000118,中興里,新北市汐止區中興路110巷8弄1號,2,844.0,社后派出所,,121.633854,25.064084
大樓,D504000119,湖興里,新北市汐止區伯爵街59巷1號,2,3590.0,社后派出所,,121.638615,25.082064
大樓,D504000120,厚德里,新北市汐止區樟樹一路156號,2,3713.0,社后派出所,,121.642322,25.065428
大樓,D504000121,金龍里,新北市汐止區湖前街33號,2,2525.0,社后派出所,,121.632171,25.069535
大樓,D504000122,湖興里,新北市汐止區伯爵街61巷26號,2,1721.0,社后派出所,,121.637697,25.08264
大樓,D504000123,北山里,新北市汐止區康寧街141巷46號,2,1658.0,社后派出所,,121.620498,25.068293
大樓,D504000124,忠孝里,新北市汐止區工建路106號,2,9233.0,社后派出所,,121.638073,25.063739
大樓,D504000126,康福里,新北市汐止區福德一路86巷41號,2,2286.0,社后派出所,,121.637054,25.068831
大樓,D504000127,北山里,新北市汐止區康寧街15號,2,446.0,社后派出所,,121.618079,25.067252
大樓,D504000128,中興里,新北市汐止區福德二路125巷1號,2,1606.0,社后派出所,,121.631328,25.065116
大樓,D504000129,康福里,新北市汐止區福德一路106巷18號,1,685.0,社后派出所,,121.637261,25.068472
大樓,D504000130,忠孝里,新北市汐止區樟樹二路120號,1,469.0,社后派出所,,121.639869,25.065099
大樓,D504000131,湖光里,新北市汐止區明峰街26號,1,90.0,社后派出所,,121.634248,25.071521
