建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
竹南鎮立圖書館,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路108號,B01,125.0,0.0,138.0,竹南分局,1101025.0,1101025.0,"24.683998654030333, 120.87401029775259",
大埔國小,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里11鄰仁愛路1092號,B01,344.25,0.0,382.0,竹南分局,1091212.0,1091212.0,"24.70881974799059, 120.89054120144554",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里21鄰大營路281號,B01,41.0,0.0,45.0,竹南分局,1101025.0,1101025.0,"24.689323889958345, 120.87282126707112",
超豐電子,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里2鄰公義路112號,B01,560.0,1.0,388.0,竹南分局,1101025.0,1101025.0,"24.696021549860486, 120.88151704008243",
民宅公寓,苗栗縣,竹南鎮,崎頂里,苗栗縣竹南鎮崎頂里16鄰和誠街20號,B01,38.0,0.0,42.0,竹南分局,1091212.0,1091212.0,"24.71261016298135, 120.87955889590685",
冠軍建材,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里13鄰竹篙厝200之7號,B01,1319.0,0.0,1465.0,竹南分局,1091212.0,1091212.0,"24.706788445413665, 120.88860325357697",
苗北演藝廳,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里17鄰公園路206號,B01,450.0,1.0,312.0,竹南分局,1101025.0,1101025.0,"24.690909947294955, 120.88591371124716",
竹南長青公園,苗栗縣,竹南鎮,竹南里,苗栗縣竹南鎮民族街73之1號,B01,3040.0,1.0,2111.0,竹南分局,1101025.0,1101025.0,"24.68601185256434, 120.87810497687293",
苗栗縣政府環保局,苗栗縣,後龍鎮,校椅里,苗栗縣後龍鎮高鐵1路95號,B01,2853.25,1.0,1981.0,竹南分局,1051011.0,1051011.0,"24.60487804551361, 120.82811781554287",
住宅大樓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里2鄰科專七路316號,B01,2325.0,1.0,1614.0,竹南分局,1091212.0,1091212.0,"24.705933238997556, 120.90061182658813",
住宅大樓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里2鄰科專七路476號,B01,2253.7,1.0,1565.0,竹南分局,1091212.0,1091212.0,"24.70592656649759, 120.89840379775292",
住宅大樓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里1鄰大埔街113號,B01,2122.5,1.0,1473.0,竹南分局,1091212.0,1091212.0,"24.711710095995716, 120.90663436891779",
民宅公寓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里6鄰公義路462巷50號,B01,750.0,1.0,520.0,竹南分局,1091212.0,1091212.0,"24.704895343161834, 120.89054371309363",
住宅大樓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里5鄰龍山路三段152號,B01,75.0,0.0,83.0,竹南分局,1101025.0,1101025.0,"24.70253977206515, 120.87994514008238",
住宅大樓,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里12鄰維新路313號,B01,45.0,0.0,50.0,竹南分局,1101025.0,1101025.0,"24.690657739575112, 120.8817370689175",
上磊森上寓所,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里27鄰華東街52號,B01,851.0,1.0,590.0,竹南分局,1101025.0,1101025.0,"24.69012214049705, 120.87900291309344",
住宅大樓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里22鄰萬福街1號,B01,475.0,1.0,329.0,竹南分局,1101025.0,1101025.0,"24.686669598145034, 120.86627489775262",
群聯電子,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里11鄰群義路1之2號,B01,8710.5,1.0,6048.0,竹南分局,1091212.0,1091212.0,"24.719380927315072, 120.91113619959943",
鴻喆住宅大樓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里1鄰大埔街48號,B01,6045.0,1.0,4197.0,竹南分局,1091212.0,1091212.0,"24.710127980171393, 120.90731184169134",
宏傳住宅大樓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里2鄰大埔十街46巷1號,B01,7673.2,1.0,5328.0,竹南分局,1091212.0,1091212.0,"24.705679673291648, 120.8996258265881",
住宅大樓,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里12鄰中華路88號,B01,6554.0,1.0,4551.0,竹南分局,1091212.0,1091212.0,"24.663667385644484, 120.87969344192831",
維瓦第,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里17鄰公園路108號,B01,560.0,1.0,388.0,竹南分局,1101025.0,1101025.0,"24.690911535065688, 120.89056775542308",
住宅大樓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里15鄰福德路27號,B01,412.0,1.0,286.0,竹南分局,1101025.0,1101025.0,"24.682981198539533, 120.8796134689174",
民宅公寓,苗栗縣,竹南鎮,竹興里,苗栗縣竹南鎮竹興里13鄰竹興三街5號,B01,2600.0,1.0,1805.0,竹南分局,1110101.0,1110101.0,"24.692902446953127,120.86008700551557",
住宅大樓,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里18鄰仁愛路939號,B01,954.0,1.0,662.0,竹南分局,1070822.0,1070822.0,"24.710391452033978, 120.89495791124747",
悅上景,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里15鄰新南街161號,B01,523.0,1.0,363.0,竹南分局,1101025.0,1101025.0,"24.69040473202686, 120.88386686707122",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里15鄰福德路31號,B01,412.0,1.0,286.0,竹南分局,1101025.0,1101025.0,"24.683228289466765, 120.87944091309352",
山峰建設公司,苗栗縣,竹南鎮,開元里,苗栗縣竹南鎮開元里10鄰迎薰南路112之1號,B01,11017.3,1.0,7650.0,竹南分局,1110101.0,1110101.0,"24.678510862614857, 120.86611530144526",
宏楷科技,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里1鄰科專一路368號,B01,1332.0,1.0,925.0,竹南分局,1091212.0,1091212.0,"24.712864408846276, 120.90882166891768",
住宅大樓,苗栗縣,竹南鎮,開元里,苗栗縣竹南鎮開元里10鄰迎薰南路141號,B01,2880.0,1.0,2000.0,竹南分局,1110101.0,1110101.0,"24.678567560381165, 120.86585482658784",
台拓機電,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮科專7路502號,B01,1332.0,1.0,925.0,竹南分局,1091212.0,1091212.0,"24.705893013343196, 120.89765107076404",
照南國小,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮光復路331號,B01,856.0,1.0,594.0,竹南分局,1101025.0,1101025.0,"24.69423444721402, 120.87941751124724",
群聯電子,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮群義路1-5號,B01,4467.0,1.0,3102.0,竹南分局,1100722.0,1100722.0,"24.71941991018117, 120.91112547076423",
悅捷市,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里維新路311號,B01,556.0,1.0,386.0,竹南分局,1101025.0,1101025.0,"24.69050155188775, 120.88175702474155",
鑫大地產開發,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里1鄰科學路227號,B01,773.64,1.0,537.0,竹南分局,1100816.0,1100816.0,"24.71382798555701, 120.90740009309164",
僑馥建築,苗栗縣,竹南鎮,開元里,苗栗縣竹南鎮開元里9鄰光德路430巷6號2樓之1,B01,238.83,1.0,165.0,竹南分局,1110101.0,1110101.0,"24.677047768727135, 120.86517698257316",
和毅建設,苗栗縣,竹南鎮,海口里,苗栗縣竹南鎮海口里9鄰仁德路342號,B02,2655.82,1.0,1844.0,竹南分局,1120428.0,1120428.0,"24.673533618191126, 120.86342367062473",
溢家建設,苗栗縣,竹南鎮,海口里,苗栗縣竹南鎮海口里28鄰開元路759巷11號,B01,1393.55,1.0,967.0,竹南分局,1120718.0,1120718.0,"24.678633717624514, 120.86068837090136",
竹南國小,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里中正路146號,B01,635.95,1.0,441.0,竹南分局,1120804.0,1120804.0,"24.683590144871836, 120.87025670358621",
佳邦科技,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里11鄰科義街90號,B02,238.83,1.0,165.0,竹南分局,1120804.0,1120804.0,"24.726590276304215, 120.90963114742149",
上德匯住宅大樓,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里17鄰公園路148號,B02,3015.36,1.0,2094.0,竹南分局,1130101.0,1130101.0,"24.69083828349874, 120.88788391525148",
東淯建設有限公司,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里6鄰新南街45號,B01,167.41,0.0,186.0,竹南分局,1130116.0,1130116.0,"24.685546982936266, 120.88391156410543",
宇偉實業社,苗栗縣,竹南鎮,崎頂里,苗栗縣竹南鎮崎頂里15鄰仁愛路1463之1號,B01,27.0,0.0,30.0,竹南分局,1091212.0,1091212.0,"24.714468, 120.87747",
精品達粉末工業,苗栗縣,竹南鎮,崎頂里,苗栗縣竹南鎮崎頂里仁愛路1433號,B01,2343.0,0.0,2603.0,竹南分局,1091212.0,1091212.0,"24.7137783, 120.878540",
鑫昌機械,苗栗縣,竹南鎮,崎頂里,苗栗縣竹南鎮崎頂里和誠街24號,B01,42.0,0.0,46.0,竹南分局,1091212.0,1091212.0,"24.71277, 120.879052",
潤都建設,苗栗縣,竹南鎮,中華里,苗栗縣竹南鎮中華里16鄰萬壽街90號,B01,1027.89,1.0,713.0,竹南分局,1120301.0,1120301.0,"24.68732, 120.86803",
鴻茂環境科技公司,苗栗縣,竹南鎮,崎頂里,苗栗縣竹南鎮崎頂里20鄰和興路328號,B01,1192.9,1.0,828.0,竹南分局,1130328.0,1130328.0,"24.7096222218387, 120.88206832466079",
集智建設有限公司,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里4鄰四維街75號,B01,262.26,1.0,182.0,竹南分局,1131030.0,1131030.0,"24.70064, 120.88168",
聯合環球科技股份有限公司,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里1鄰科學路167號,B01,28343.02,1.0,19682.0,竹南分局,1131109.0,1131109.0,"24.713624, 120.908391",
