類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
私人住宅大樓,DC22000066,恆德里,新北市蘆洲區恆德里永安北路2段16號,1.0,411.0,蘆洲派出所,,121.4814,25.08097
蘆洲農會,DC22000067,溪墘里,新北市蘆洲區溪墘里中山一路129號,1.0,463.0,蘆洲派出所,,121.4758,25.08151
傑座大廈,DC22000068,保和里,新北市蘆洲區保和里中正路150號,1.0,1205.0,蘆洲派出所,,121.4692,25.08545
輝煌天?,DC22000069,得勝里,新北市蘆洲區得勝里中山二路177號,1.0,738.0,蘆洲派出所,,121.471,25.08089
私人住宅大樓,DC22000070,保和里,新北市蘆洲區保和里中央路147號,1.0,311.0,蘆洲派出所,,121.4724,25.08458
麥當樂私人住宅大樓,DC22000071,恆德里,新北市蘆洲區恆德里永安北路2段12巷1號,2.0,1672.0,蘆洲派出所,,121.4812,25.08081
三民高中八德樓,DC22000072,保和里,新北市蘆洲區保和里三民路96號,1.0,478.0,蘆洲派出所,,121.473,25.08646
富貴世家NO.3,DC22000073,光華里,新北市蘆洲區光華里光華路46巷20號,2.0,1505.0,蘆洲派出所,,121.4684,25.08373
私人住宅大樓,DC22000074,恆德里,新北市蘆洲區恆德里中山一路124號2,1.0,76.0,蘆洲派出所,,121.4766,25.08176
私人住宅大樓,DC22000075,保和里,新北市蘆洲區保和里中央路145號,1.0,213.0,蘆洲派出所,,121.4723,25.08456
私人住宅大樓,DC22000076,民和里,新北市蘆洲區民和里民生街41號,1.0,564.0,蘆洲派出所,,121.4752,25.07887
私人住宅大樓,DC22000077,民和里,新北市蘆洲區民和里信義路32號,1.0,176.0,蘆洲派出所,,121.4743,25.07929
東林喜宴,DC22000078,恆德里,新北市蘆洲區恆德里重陽一街13號,2.0,1183.0,蘆洲派出所,,121.4816,25.08143
私人住宅大樓,DC22000079,保和里,新北市蘆洲區保和里中正路132號,1.0,39.0,蘆洲派出所,,121.4692,25.08506
私人住宅大樓,DC22000080,恆德里,新北市蘆洲區恆德里三民路26巷20弄1至7號,1.0,265.0,蘆洲派出所,,121.4777,25.08271
傑座大廈,DC22000081,保和里,新北市蘆洲區保和里中正路158號,1.0,193.0,蘆洲派出所,,121.4689,25.08567
私人住宅大樓,DC22000082,溪墘里,新北市蘆洲區溪墘里信義路73巷9號,1.0,365.0,蘆洲派出所,,121.476,25.08046
蘆洲國小忠孝樓,DC22000083,保和里,新北市蘆洲區保和里中正路100號,1.0,959.0,蘆洲派出所,,121.4699,25.08428
私人住宅大樓,DC22000085,溪墘里,新北市蘆洲區溪墘里中山一路105號,1.0,93.0,蘆洲派出所,,121.4767,25.08142
海棠社區,DC22000086,光華里,新北市蘆洲區光華里中正路105號,2.0,2136.0,蘆洲派出所,,121.4698,25.0841
私人住宅大樓,DC22000087,仁復里,新北市蘆洲區仁復里得勝街73號,1.0,588.0,蘆洲派出所,,121.4737,25.08347
樂揚喝采,DC22000088,民和里,新北市蘆洲區民和里民生街61號,2.0,1709.0,蘆洲派出所,,121.4743,25.07834
新昌工商大樓,DC22000089,得仁里,新北市蘆洲區得仁里中山一路282號,1.0,428.0,蘆洲派出所,,121.4711,25.07891
私人住宅大樓,DC22000090,樹德里,新北市蘆洲區樹德里中山一路211號,2.0,468.0,蘆洲派出所,,121.474,25.08086
私人住宅大樓,DC22000091,溪墘里,新北市蘆洲區溪墘里中山一路160號,2.0,1467.0,蘆洲派出所,,121.4747,25.081506
私人住宅大樓,DC22000092,保和里,新北市蘆洲區保和里忠孝路35號,2.0,320.0,蘆洲派出所,,121.4713,25.08572
私人住宅大樓,DC22000093,保和里,新北市蘆洲區保和里復興路11號,1.0,107.0,蘆洲派出所,,121.472,25.0854
私人住宅大樓,DC22000094,恆德里,新北市蘆洲區恆德里重陽街48號,2.0,384.0,蘆洲派出所,,121.4815,25.08318
蘆洲區公所,DC22000095,保和里,新北市蘆洲區保和里中央路176號,1.0,384.0,蘆洲派出所,,121.472,25.08443
私人住宅大樓,DC22000097,仁復里,新北市蘆洲區仁復里中央路3號,1.0,227.0,蘆洲派出所,,121.4732,25.08226
大華?,DC22000098,得仁里,新北市蘆洲區得仁里和平路50號,2.0,484.0,蘆洲派出所,,121.4705,25.07926
私人住宅大樓,DC22000099,樹德里,新北市蘆洲區樹德里中山一路197巷8弄2號,2.0,872.0,蘆洲派出所,,121.4739,25.08021
私人住宅大樓,DC22000100,得勝里,新北市蘆洲區得勝里中央路105巷7號,1.0,118.0,蘆洲派出所,,121.4722,25.08375
廣福名厦,DC22000101,樹德里,新北市蘆洲區樹德里中山一路241號,2.0,398.0,蘆洲派出所,,121.4734,25.08047
私人住宅大樓,DC22000102,恆德里,新北市蘆洲區恆德里永安北路2段8巷2號,1.0,817.0,蘆洲派出所,,121.481,25.08066
中山創世紀大廈,DC22000103,中華里,新北市蘆洲區中華里中山二路176號,2.0,1193.0,蘆洲派出所,,121.4706,25.08074
仁昌光華社區,DC22000104,中華里,新北市蘆洲區中華里光華路119巷3號,1.0,606.0,蘆洲派出所,,121.4671,25.08219
私人住宅大樓,DC22000105,民和里,新北市蘆洲區民和里信義路8號1,1.0,125.0,蘆洲派出所,,121.4737,25.07911
蘆洲國小新和平樓,DC22000106,保和里,新北市蘆洲區保和里中正路100號,1.0,681.0,蘆洲派出所,,121.4699,25.08428
私人住宅大樓,DC22000108,仁復里,新北市蘆洲區仁復里三民路71號,1.0,1957.0,蘆洲派出所,,121.475,25.08377
私人住宅大樓,DC22000109,樹德里,新北市蘆洲區樹德里信義路5號,1.0,465.0,蘆洲派出所,,121.4737,25.07927
公寓,DC22000111,恆德里,新北市蘆洲區恆德里中山二路16號,2.0,462.0,蘆洲派出所,,121.4753,25.08195
蘆洲國小彩虹樓,DC22000112,保和里,新北市蘆洲區保和里中正路100號,1.0,2202.0,蘆洲派出所,,121.4699,25.08428
成功消防分隊,DC22000113,得仁里,新北市蘆洲區得仁里中山一路415號,1.0,372.0,蘆洲派出所,,121.469,25.0767
私人住宅大樓,DC22000115,中華里,新北市蘆洲區中華里中山二路214號,1.0,74.0,蘆洲派出所,,121.47,25.08001
私人住宅大樓,DC23000001,永康里,新北市蘆洲區永康里長安街220巷12號,1.0,526.0,延平派出所,,121.459,25.08477
私人住宅大樓,DC23000002,永德里,新北市蘆洲區永德里中原路20巷7號,1.0,307.0,延平派出所,,121.4599,25.08349
台北王朝,DC23000003,永康里,新北市蘆洲區永康里長安街194巷13號,1.0,1078.0,延平派出所,,121.4593,25.0844
私人住宅大樓,DC23000004,永德里,新北市蘆洲區永德里長安街172巷10號16,1.0,786.0,延平派出所,,121.4597,25.08353
台北巨星,DC23000005,永康里,新北市蘆洲區永康里長安街196號,1.0,1171.0,延平派出所,,121.4587,25.08406
福太雅築,DC23000006,永德里,新北市蘆洲區永德里長安街172巷23號,1.0,424.0,延平派出所,,121.46,25.08382
私人住宅大樓,DC23000007,永德里,新北市蘆洲區永德里長安街154號,1.0,593.0,延平派出所,,121.4597,25.08275
龍在中國,DC23000008,永德里,新北市蘆洲區永德里長安街172巷35弄5號,1.0,1079.0,延平派出所,,121.4604,25.08408
私人住宅大樓,DC23000009,永德里,新北市蘆洲區永德里長安街237號,1.0,497.0,延平派出所,,121.4592,25.08297
私人住宅大樓,DC23000010,永德里,新北市蘆洲區永德里中原路62號,1.0,400.0,延平派出所,,121.4588,25.08224
私人住宅大樓,DC23000011,永德里,新北市蘆洲區永德里中原路54號,1.0,395.0,延平派出所,,121.4591,25.08237
私人住宅大樓,DC23000012,永德里,新北市蘆洲區永德里中原路46號,1.0,404.0,延平派出所,,121.4593,25.08249
私人住宅大樓,DC23000013,永康里,新北市蘆洲區永康里長安街273巷1號,1.0,365.0,延平派出所,,121.4583,25.08395
成名七期,DC23000014,永康里,新北市蘆洲區永康里長安街269號,1.0,336.0,延平派出所,,121.4585,25.08394
園中園,DC23000015,永康里,新北市蘆洲區永康里長安街277號,1.0,1201.0,延平派出所,,121.4584,25.08417
富貴天廈,DC23000016,永康里,新北市蘆洲區永康里長安街220巷11弄1號,1.0,639.0,延平派出所,,121.4594,25.08518
私人住宅大樓,DC23000017,永康里,新北市蘆洲區永康里長安街220巷5弄1號,1.0,399.0,延平派出所,,121.459,25.0852
私人住宅大樓,DC23000018,永康里,新北市蘆洲區永康里長安街285巷19號,1.0,326.0,延平派出所,,121.4576,25.08409
私人住宅大樓,DC23000019,永康里,新北市蘆洲區永康里長安街281號,1.0,245.0,延平派出所,,121.4583,25.0843
台北京都,DC23000020,永康里,新北市蘆洲區永康里長安街194巷17號,1.0,652.0,延平派出所,,121.4598,25.08458
私人住宅大樓,DC23000021,永康里,新北市蘆洲區永康里長安街220巷1號,1.0,2504.0,延平派出所,,121.4591,25.085
私人住宅大樓,DC23000022,永康里,新北市蘆洲區永康里長安街295號,1.0,373.0,延平派出所,,121.4581,25.08471
私人住宅大樓,DC23000023,延平里,新北市蘆洲區延平里長安街31號,1.0,531.0,延平派出所,,121.4637,25.07928
私人住宅大樓,DC23000024,永康里,新北市蘆洲區永康里永康街63巷12號,1.0,315.0,延平派出所,,121.4564,25.0846
私人住宅大樓,DC23000025,永康里,新北市蘆洲區永康里長安街267巷16號,1.0,843.0,延平派出所,,121.4579,25.08355
私人住宅大樓,DC23000026,忠義里,新北市蘆洲區忠義里長安街102巷8號,1.0,656.0,延平派出所,,121.4623,25.08163
私人住宅大樓,DC23000027,忠義里,新北市蘆洲區忠義里長安街106號,1.0,395.0,延平派出所,,121.4611,25.08137
私人住宅大樓,DC23000028,忠義里,新北市蘆洲區忠義里長安街102巷41號,1.0,577.0,延平派出所,,121.4622,25.08175
全聯福利中心,DC23000029,忠義里,新北市蘆洲區忠義里長安街96號,1.0,815.0,延平派出所,,121.4619,25.08073
私人住宅大樓,DC23000031,忠義里,新北市蘆洲區忠義里長安街146號,1.0,479.0,延平派出所,,121.4601,25.08233
私人住宅大樓,DC23000032,忠義里,新北市蘆洲區忠義里長安街122號,1.0,413.0,延平派出所,,121.4607,25.08179
私人住宅大樓,DC23000033,忠義里,新北市蘆洲區忠義里長安街138號,1.0,413.0,延平派出所,,121.4603,25.08223
私人住宅大樓,DC23000034,永康里,新北市蘆洲區永康里長安街305號,1.0,831.0,延平派出所,,121.4578,25.08504
帝國新都心,DC23000035,永安里,新北市蘆洲區永安里九芎街15巷5號,1.0,493.0,延平派出所,,121.4681,25.0782
太子龍邸,DC23000036,永安里,新北市蘆洲區永安里九芎街53號,2.0,595.0,延平派出所,,121.4675,25.07851
私人住宅大樓,DC23000037,九芎里,新北市蘆洲區九芎里長安街22巷31弄26號,1.0,179.0,延平派出所,,121.464,25.08072
生活貴族,DC23000038,九芎里,新北市蘆洲區九芎里長安街22巷31弄19號,1.0,905.0,延平派出所,,121.464,25.0805
私人住宅大樓,DC23000039,中路里,新北市蘆洲區中路里正和街114號,1.0,1079.0,延平派出所,,121.4677,25.08057
私人住宅大樓,DC23000040,九芎里,新北市蘆洲區九芎里長安街78號8,1.0,408.0,延平派出所,,121.4623,25.08035
私人住宅大樓,DC23000041,九芎里,新北市蘆洲區九芎里中華街69號,1.0,112.0,延平派出所,,121.4623,25.08068
私人住宅大樓,DC23000042,九芎里,新北市蘆洲區九芎里九芎里中華街31號,1.0,465.0,延平派出所,,121.4633,25.08143
成名天廈,DC23000043,九芎里,新北市蘆洲區九芎里中華街3號,1.0,3153.0,延平派出所,,121.4641,25.08171
私人住宅大樓,DC23000044,九芎里,新北市蘆洲區九芎里長安街72號,1.0,186.0,延平派出所,,121.4626,25.08021
私人住宅大樓,DC23000045,九芎里,新北市蘆洲區九芎里長安街68巷17弄1號6,1.0,1167.0,延平派出所,,121.4633,25.08076
私人住宅大樓,DC23000052,中路里,新北市蘆洲區中路里和平路157號,1.0,86.0,延平派出所,,121.4668,25.08072
公寓,DC23000053,中路里,新北市蘆洲區中路里和平路89號1,1.0,122.0,延平派出所,,121.4685,25.07918
地球村,DC23000054,光明里,新北市蘆洲區光明里光華路110巷17號,2.0,1319.0,延平派出所,,121.4664,25.08355
地球村,DC23000055,光明里,新北市蘆洲區光明里光華路110巷2號38,2.0,1167.0,延平派出所,,121.4672,25.0828
私人住宅大樓,DC23000056,光明里,新北市蘆洲區光明里光華路72號7,2.0,346.0,延平派出所,,121.468,25.0828
私人住宅大樓,DC23000057,延平里,新北市蘆洲區延平里長安街87號,1.0,163.0,延平派出所,,121.4622,25.08024
私人住宅大樓,DC23000058,延平里,新北市蘆洲區延平里長安街73巷10號,1.0,227.0,延平派出所,,121.4622,25.07965
私人住宅大樓,DC23000059,延平里,新北市蘆洲區延平里長安街41號,1.0,322.0,延平派出所,,121.4635,25.07942
私人住宅大樓,DC23000060,延平里,新北市蘆洲區延平里中華街79號,1.0,172.0,延平派出所,,121.4619,25.08019
蘆洲大廈,DC23000061,延平里,新北市蘆洲區延平里長安街49巷13號,1.0,1270.0,延平派出所,,121.4628,25.07896
吾愛吾家,DC23000062,延平里,新北市蘆洲區延平里長安街23巷1號,1.0,1904.0,延平派出所,,121.4638,25.0788
私人住宅大樓,DC23000064,延平里,新北市蘆洲區延平里長安街23巷6弄6號,1.0,872.0,延平派出所,,121.4636,25.07894
私人住宅大樓,DC23000065,延平里,新北市蘆洲區延平里長安街23巷22號,1.0,391.0,延平派出所,,121.4634,25.07861
私人住宅大樓,DC23000066,延平里,新北市蘆洲區延平里長安街25號,1.0,288.0,延平派出所,,121.4639,25.07914
私人住宅大樓,DC23000067,永安里,新北市蘆洲區永安里九芎街101號,1.0,484.0,延平派出所,,121.4659,25.0796
私人住宅大樓,DC23000068,永安里,新北市蘆洲區永安里九芎街153巷12號,1.0,679.0,延平派出所,,121.4656,25.07869
私人住宅大樓,DC23000069,永安里,新北市蘆洲區永安里九芎街71巷6-8號,1.0,342.0,延平派出所,,121.4665,25.07859
太子龍邸二期,DC23000070,永安里,新北市蘆洲區永安里永安南路2段36號,1.0,394.0,延平派出所,,121.467,25.07733
私人住宅大樓,DC23000071,永康里,新北市蘆洲區永康里長安街220巷16號,1.0,332.0,延平派出所,,121.4592,25.0847
私人住宅大樓,DC23000072,中路里,新北市蘆洲區中路里正和街106號,1.0,689.0,延平派出所,,121.4679,25.08069
私人住宅大樓,DC23000073,九芎里,新北市蘆洲區九芎里中華街61巷1號,1.0,444.0,延平派出所,,121.4625,25.08081
私人住宅大樓,DC23000074,九芎里,新北市蘆洲區九芎里長安街68巷41號47,1.0,409.0,延平派出所,,121.464,25.08113
私人住宅大樓,DC23000075,延平里,新北市蘆洲區延平里中華街83號87,2.0,1620.0,延平派出所,,121.4618,25.08009
好思家,DC23000076,忠義里,新北市蘆洲區忠義里長安街108巷28號,1.0,1093.0,延平派出所,,121.4624,25.08245
私人住宅大樓,DC23000078,永康里,新北市蘆洲區永康里長安街299巷31號,1.0,1225.0,延平派出所,,121.4566,25.08448
帝國巨星,DC23000079,中原里,新北市蘆洲區中原里中正路185巷48號,1.0,1836.0,延平派出所,,121.467,25.08505
私人住宅大樓,DC23000080,永德里,新北市蘆洲區永德里中原路68號,1.0,550.0,延平派出所,,121.4585,25.08213
私人住宅大樓,DC23000081,長安里,新北市蘆洲區長安里長安街193巷38弄10號,1.0,467.0,延平派出所,,121.459,25.08135
私人住宅大樓,DC23000082,長安里,新北市蘆洲區長安里永安南路2段266號,1.0,134.0,延平派出所,,121.4592,25.08059
私人住宅大樓,DC23000083,長安里,新北市蘆洲區長安里中原路67號,1.0,398.0,延平派出所,,121.4586,25.08196
私人住宅大樓,DC23000084,長安里,新北市蘆洲區長安里長安街133號,1.0,552.0,延平派出所,,121.4605,25.08126
私人住宅大樓,DC23000085,長安里,新北市蘆洲區長安里中原路75號,1.0,1702.0,延平派出所,,121.4584,25.08163
私人住宅大樓,DC23000086,長安里,新北市蘆洲區長安里中原路63號,1.0,161.0,延平派出所,,121.4588,25.08204
私人住宅大樓,DC23000087,永德里,新北市蘆洲區永德里長安街249巷40.42號,1.0,425.0,延平派出所,,121.4574,25.08252
富貴世家,DC23000089,長安里,新北市蘆洲區長安里長安街193巷41弄1號,1.0,1115.0,延平派出所,,121.4594,25.08099
私人住宅大樓,DC23000090,長安里,新北市蘆洲區長安里長安街121號,1.0,462.0,延平派出所,,121.461,25.08122
私人住宅大樓,DC23000091,長安里,新北市蘆洲區長安里長安街131巷13號,1.0,216.0,延平派出所,,121.4603,25.08086
私人住宅大樓,DC23000092,長安里,新北市蘆洲區長安里長安街107號,1.0,263.0,延平派出所,,121.4614,25.08088
宇宙城,DC23000093,九芎里,新北市蘆洲區九芎里長安街22巷10號,1.0,2840.0,延平派出所,,121.4646,25.07959
私人住宅大樓,DC23000094,永安里,新北市蘆洲區永安里九芎街61號,1.0,362.0,延平派出所,,121.4671,25.07877
台北京城,DC23000095,光明里,新北市蘆洲區光明里光華路134號,1.0,1147.0,延平派出所,,121.4663,25.08248
現代金典,DC23000096,延平里,新北市蘆洲區延平里永安南路2段162號,1.0,700.0,延平派出所,,121.4615,25.07901
私人住宅大樓,DC23000097,永安里,新北市蘆洲區永安里永安南路2段70號,1.0,97.0,延平派出所,,121.4648,25.07817
台北企業家,DC23000098,中路里,新北市蘆洲區中路里和平路114巷1號,1.0,240.0,延平派出所,,121.4679,25.07988
私人住宅大樓,DC23000099,中路里,新北市蘆洲區中路里光華路129號,2.0,620.0,延平派出所,,121.4664,25.0823
私人住宅大樓,DC23000100,中原里,新北市蘆洲區中原里中正路185巷88號,1.0,556.0,延平派出所,,121.4654,25.08393
私人住宅大樓,DC23000101,九芎里,新北市蘆洲區九芎里長安街68巷5號,1.0,418.0,延平派出所,,121.4629,25.08042
